"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.270685096E1,-2.000582218E-1,-5.024362803E-1,-1.298087686E-1
9.272631148E1,-2.567159235E-1,-4.514290690E-1,-8.536835015E-2
9.274577450E1,-3.100138903E-1,-3.831649423E-1,-4.214967042E-2
9.276523513E1,-2.554942071E-1,-4.216494262E-1,4.581485991E-4
9.278469804E1,-2.275471389E-2,-5.665770769E-1,4.993819445E-2
9.280415867E1,2.742782831E-1,-7.308996916E-1,4.993819445E-2
9.282362159E1,4.285216331E-1,-8.787289858E-1,1.893680729E-2
9.284308221E1,3.524689674E-1,-9.647082090E-1,-2.809977904E-2
9.286254513E1,1.492037177E-1,-9.353867173E-1,-4.734202102E-2
9.288200575E1,-1.908952370E-2,-8.756746650E-1,-2.336557768E-2
9.290146867E1,2.015853859E-2,-8.733839393E-1,3.497200832E-2
9.292092929E1,1.847866029E-1,-8.442151546E-1,1.734855920E-1
9.294039231E1,2.261726856E-1,-7.919861674E-1,2.530507445E-1
9.295985284E1,1.062904745E-1,-6.588176489E-1,2.941313982E-1
9.297931586E1,-4.535670951E-2,-4.192059636E-1,2.599229515E-1
9.299877638E1,-5.131264031E-2,-2.316704690E-1,1.724165827E-1
9.301823940E1,1.543960720E-1,-2.075413018E-1,1.815795600E-1
9.303770002E1,3.756818473E-1,-2.695440948E-1,2.360992432E-1
9.305716294E1,4.030180275E-1,-3.123046160E-1,2.105956376E-1
9.307662356E1,2.205221802E-1,-2.791652083E-1,6.704241037E-2
9.309608648E1,-1.649334840E-2,-1.711948514E-1,-5.039634556E-2
9.311554711E1,-1.528689116E-1,-9.422589093E-2,-5.131264031E-2
9.313501002E1,-1.733328849E-1,-9.315688163E-2,7.086031139E-2
9.315447065E1,-1.146898642E-1,-5.115992576E-2,2.263254076E-1
9.317393367E1,1.038470119E-2,5.268708616E-2,2.681696415E-1
9.319339419E1,6.368265301E-2,2.037234008E-1,1.971566081E-1
9.321285721E1,-3.878991306E-2,2.906189263E-1,1.437059343E-1
9.323231784E1,-7.437278330E-2,3.969093859E-1,1.980729103E-1
9.325178075E1,1.003345400E-1,4.211912751E-1,2.927569449E-1
9.327124138E1,1.559232324E-1,3.271180987E-1,2.441931963E-1
9.329070440E1,-1.175914705E-2,1.282816082E-1,3.558287397E-2
9.331016492E1,-2.121227980E-1,-6.444623321E-2,-1.507308781E-1
9.332962794E1,-2.354883701E-1,-1.102610901E-1,-1.872300506E-1
9.334908856E1,-5.681042373E-2,3.695731983E-2,-1.557705179E-2
9.336855158E1,3.268126398E-2,1.663079411E-1,4.108065739E-2
9.338801211E1,-2.153298259E-2,-3.665188700E-2,-8.155044913E-2
9.340747513E1,1.679878100E-3,-2.324340492E-1,-1.423314959E-1
9.342693575E1,9.697478265E-2,-2.049451321E-1,-5.070177838E-2
9.344639877E1,1.673769504E-1,-1.924224049E-1,1.664606482E-2
9.346585940E1,1.977674663E-1,-2.557996213E-1,3.451386094E-2
9.348532231E1,2.738201320E-1,-3.025307953E-1,3.420842811E-2
9.350478294E1,2.635881603E-1,-2.707658112E-1,-2.138026804E-2
9.352424596E1,1.232419685E-1,-1.829539984E-1,-7.422006875E-2
9.354370659E1,2.367101051E-2,-5.329795182E-2,-8.857539296E-2
9.356316950E1,-1.786779426E-2,-1.374445762E-2,-1.038470119E-1
9.358263013E1,-9.590577334E-2,-2.321286127E-2,-1.078176349E-1
9.360209304E1,-1.496618688E-1,-3.756818548E-2,-1.299614757E-1
9.362155367E1,-1.776089370E-1,2.687804960E-2,-1.440113783E-1
9.364101669E1,-2.177732885E-1,7.712167501E-2,-1.524107605E-1
9.366047721E1,-2.319758981E-1,1.382081509E-1,-1.681405306E-1
9.367994023E1,-2.379318327E-1,1.979201883E-1,-1.447749585E-1
9.369940086E1,-2.562577724E-1,2.577849329E-1,-1.279761642E-1
9.371886377E1,-2.444986254E-1,2.028071135E-1,-6.444623321E-2
9.373832440E1,-2.044869810E-1,1.461493969E-1,1.221729559E-3
9.375778731E1,-1.606574357E-1,1.308777779E-1,3.252854943E-2
9.377724794E1,-1.148425788E-1,2.212857604E-1,3.313941509E-2
9.379671096E1,-4.260781780E-2,3.364337683E-1,1.679878123E-2
9.381617148E1,-7.483093534E-3,4.219548404E-1,-6.414080039E-3
9.383563450E1,-7.620538026E-2,4.537198246E-1,-1.679878123E-2
9.385509513E1,-1.893680841E-1,4.360047281E-1,-1.832594350E-2
9.387455804E1,-2.360992432E-1,4.350884259E-1,-8.399390616E-3
9.389401867E1,-2.006690800E-1,4.549415410E-1,2.076940238E-2
9.391348158E1,-1.331685185E-1,4.645626545E-1,4.871646687E-2
9.393294221E1,-1.123991162E-1,4.839576185E-1,3.863719851E-2
9.395240513E1,-1.290451884E-1,5.111411214E-1,-1.985310577E-3
9.397186575E1,-1.337793916E-1,5.106829405E-1,-3.008509055E-2
9.399132877E1,-1.146898642E-1,4.915934205E-1,-2.290742844E-2
9.401078929E1,-9.972367436E-2,4.650208056E-1,-2.748891478E-3
9.403025231E1,-1.142317131E-1,4.497492015E-1,-1.374445762E-2
9.404971284E1,-1.269071549E-1,4.353938699E-1,-5.589412898E-2
9.406917586E1,-1.139262840E-1,4.164570570E-1,-9.514218569E-2
9.408863648E1,-9.239330143E-2,4.008800089E-1,-1.014035568E-1
9.410809940E1,-6.719512492E-2,3.794997334E-1,-8.063415438E-2
9.412756002E1,-2.565632015E-2,3.506363928E-1,-5.360338464E-2
9.414702294E1,6.261364091E-3,3.417788446E-1,-4.123337194E-2
9.416648356E1,1.313359290E-2,3.597993553E-1,-4.734202102E-2
9.418594648E1,1.145371422E-2,3.723220825E-1,-6.276635826E-2
9.420540711E1,2.947422490E-2,3.689623177E-1,-4.367683083E-2
9.422487013E1,4.948004708E-2,3.323104382E-1,-1.145371422E-2
9.424433065E1,4.398226365E-2,2.684750557E-1,1.924224012E-2
9.426379367E1,6.414080039E-3,2.168570012E-1,5.681042373E-2
9.428325419E1,-6.520981342E-2,1.766926348E-1,1.010981202E-1
9.430271721E1,-1.685986817E-1,1.356119812E-1,1.114828214E-1
9.432217784E1,-2.709185183E-1,1.148425788E-1,7.666353136E-2
9.434164075E1,-2.970330119E-1,1.569922417E-1,3.695731983E-2
9.436110138E1,-2.069304436E-1,2.587012351E-1,1.389717404E-2
9.438056429E1,-4.596757516E-2,3.578140438E-1,1.908952370E-2
9.440002492E1,8.491020650E-2,3.326158822E-1,2.718348242E-2
9.441948794E1,1.369864196E-1,2.215912044E-1,4.016435891E-2
9.443894846E1,1.119409725E-1,9.224057943E-2,3.955349326E-2
9.445841148E1,4.489856213E-2,1.237001177E-2,2.519817278E-2
9.447787211E1,3.100138716E-2,-2.977965772E-2,2.519817278E-2
9.449733502E1,8.674279600E-2,-7.696896046E-2,4.321868345E-2
9.451679565E1,1.443168074E-1,-1.522580534E-1,6.108647957E-2
9.453625856E1,1.539379209E-1,-2.522871494E-1,6.123919412E-2
9.455571919E1,1.705839932E-1,-3.912588954E-1,5.513054505E-2
9.457518221E1,1.785252392E-1,-5.687150955E-1,4.581485689E-2
9.459464273E1,1.394298822E-1,-7.449495792E-1,1.527161989E-2
9.461410575E1,1.130099818E-1,-8.611665964E-1,-3.252854943E-2
9.463356627E1,1.209512278E-1,-8.336777091E-1,-5.283980444E-2
9.465302929E1,1.516471803E-1,-7.027999163E-1,-1.450803876E-2
9.467248992E1,2.443459183E-1,-6.421716213E-1,4.948004708E-2
9.469195284E1,5.009090900E-1,-7.936660647E-1,4.963276163E-2
9.471141346E1,8.300125003E-1,-1.232114315E0,6.719512399E-3
9.473087638E1,8.539889455E-1,-1.612835765E0,-1.159115955E-1
9.475033700E1,4.379900396E-1,-1.536019444E0,-2.380845547E-1
9.476979992E1,-1.069013327E-1,-1.135597587E0,-2.354883701E-1
9.478926054E1,-4.288270772E-1,-7.060069442E-1,-1.798996776E-1
9.480872356E1,-3.677406013E-1,-4.541779757E-1,-9.682206810E-2
9.482818408E1,-6.383536756E-2,-3.726275265E-1,-1.832594397E-3
9.484764711E1,2.701549530E-1,-4.097375572E-1,6.078104675E-2
9.486710773E1,3.428478539E-1,-5.039634705E-1,1.003345400E-1
9.488657065E1,9.453132749E-2,-4.589121640E-1,9.239330143E-2
9.490603127E1,-1.282816082E-1,-2.884808779E-1,4.856374860E-2
9.492549419E1,-9.544762224E-2,-1.976147592E-1,-1.084284950E-2
9.494495481E1,7.620538026E-2,-2.218966335E-1,3.207040019E-3
9.496441784E1,1.689041108E-1,-1.886045039E-1,1.110246703E-1
9.498387836E1,1.959348768E-1,-1.261435747E-1,1.983783394E-1
9.500334138E1,2.159406990E-1,-6.032289565E-2,1.922696829E-1
9.502280200E1,1.861610413E-1,4.581485991E-4,1.516471803E-1
9.504226492E1,1.055268943E-1,4.978547990E-2,9.147699922E-2
9.506172554E1,7.880155742E-2,1.029307172E-1,9.682206810E-2
9.508118846E1,4.734202102E-2,2.234237939E-1,1.579085439E-1
9.510064908E1,6.322450191E-2,1.589775532E-1,1.915061027E-1
9.512011211E1,1.423314959E-1,1.007926911E-1,1.626427472E-1
9.513957273E1,1.508836001E-1,1.597411335E-1,1.241582632E-1
9.515903565E1,1.217148080E-1,1.172860414E-1,9.789107740E-2
9.517849627E1,1.392771751E-1,1.053741761E-2,1.259908676E-1
9.519795929E1,1.919642538E-1,-1.624900252E-1,1.507308781E-1
9.521741981E1,1.261435747E-1,-2.829830945E-1,4.795288667E-2
9.523688284E1,-8.429934084E-2,-2.307541668E-1,-6.719512492E-2
9.525634346E1,-2.971857190E-1,5.558869615E-2,-8.445205539E-2
9.527580638E1,-2.516762912E-1,3.601047993E-1,-2.351829410E-2
9.529526700E1,-6.872228533E-2,3.394880891E-1,-2.565632015E-2
9.531473002E1,1.053741761E-2,2.220493406E-1,-9.728021920E-2
9.533419065E1,-6.963858753E-2,2.600756884E-1,-1.027780026E-1
9.535365356E1,-6.688969582E-2,3.258963525E-1,-1.542433538E-2
9.537311419E1,8.765909821E-2,2.710712552E-1,2.351829410E-2
9.539257721E1,2.382372618E-1,1.038470119E-2,7.177661173E-3
9.541203784E1,1.627954692E-1,-2.009745091E-1,-1.695149764E-2
9.543150075E1,3.512472659E-2,-2.660316229E-1,-8.552107029E-3
9.545096138E1,3.313941509E-2,-1.974620372E-1,4.306596518E-2
9.547042440E1,6.368265301E-2,-7.009673119E-2,4.612028971E-2
9.548988502E1,4.001164436E-2,2.504545636E-2,-3.924806044E-2
9.550934794E1,-6.230820715E-2,8.720094711E-2,-1.342375278E-1
9.552880856E1,-1.507308781E-1,9.957095981E-2,-1.592829973E-1
9.554827159E1,-2.018908113E-1,-5.650499370E-3,-1.319467872E-1
9.556773211E1,-1.910479665E-1,-7.024944760E-3,-9.896009415E-2
9.558719513E1,-1.435532272E-1,2.794706449E-2,-8.765909821E-2
9.560665575E1,-1.033888608E-1,5.910116807E-2,-9.590577334E-2
9.562611867E1,-1.127045527E-1,2.962694131E-2,-1.343902498E-1
9.564557929E1,-1.571449637E-1,-1.496618707E-2,-1.537852138E-1
9.566504231E1,-1.904370934E-1,-1.908952370E-2,-1.685986817E-1
9.568450284E1,-1.646280587E-1,-9.468403645E-3,-1.380554438E-1
9.570396586E1,-9.697478265E-2,6.841685623E-2,-7.483093441E-2
9.572342648E1,-2.138026757E-3,1.333212405E-1,-4.581485991E-4
9.574288940E1,6.154462695E-2,1.716530025E-1,3.237583488E-2
9.576235002E1,3.863719851E-2,1.750127524E-1,4.230238497E-2
9.578181294E1,-5.100720748E-2,1.757763475E-1,2.000582218E-2
9.580127356E1,-1.461493969E-1,1.759290546E-1,7.483093534E-3
9.582073658E1,-1.838703007E-1,2.078467458E-1,2.962694131E-2
9.584019711E1,-1.692095399E-1,2.793179154E-1,4.306596518E-2
9.585966013E1,-1.472184062E-1,3.512472510E-1,3.970621154E-2
9.587912075E1,-1.550069451E-1,3.709476292E-1,2.932151034E-2
9.589858367E1,-1.913533956E-1,3.506363928E-1,1.450803876E-2
9.591804429E1,-2.151771188E-1,3.233001828E-1,9.926552884E-3
9.593750721E1,-1.986837685E-1,3.147480786E-1,1.298087649E-2
9.595696784E1,-1.438586563E-1,3.162752390E-1,2.580903657E-2
9.597643086E1,-9.422589093E-2,3.388772309E-1,3.634645417E-2
9.599589138E1,-9.010255337E-2,3.614792228E-1,1.786779426E-2
9.601535440E1,-1.371391416E-1,3.521635532E-1,-2.229656465E-2
9.603481502E1,-2.107483447E-1,3.161225319E-1,-6.001746282E-2
9.605427794E1,-2.466366589E-1,2.958112657E-1,-7.941242307E-2
9.607373856E1,-2.044869810E-1,3.046688139E-1,-7.513637096E-2
9.609320148E1,-1.128572673E-1,3.443750143E-1,-4.169152305E-2
9.611266211E1,-6.261363626E-2,3.831649423E-1,-3.298669681E-2
9.613212513E1,-6.658425927E-2,3.878991306E-1,-5.589412898E-2
9.615158565E1,-5.589412898E-2,3.578140438E-1,-7.498364896E-2
9.617104867E1,1.267544460E-2,3.370446563E-1,-5.681042373E-2
9.619050929E1,8.933897316E-2,3.347539008E-1,-1.832594350E-2
9.620997221E1,1.305723488E-1,3.371973634E-1,2.596175298E-3
9.622943284E1,1.130099818E-1,3.207040131E-1,-1.863137633E-2
9.624889575E1,6.948586553E-2,2.864955962E-1,-6.261363626E-2
9.626835638E1,4.046979174E-2,2.452622056E-1,-8.918625861E-2
9.628781940E1,3.665188700E-2,1.985310465E-1,-8.704823256E-2
9.630727992E1,5.039634556E-2,1.562286615E-1,-5.589412898E-2
9.632674294E1,7.162389904E-2,1.125518382E-1,-1.985310577E-2
9.634620346E1,7.131846249E-2,6.597339362E-2,1.282816008E-2
9.636566648E1,5.681042373E-2,1.450803876E-2,2.764163166E-2
9.638512711E1,5.681042373E-2,-3.344484791E-2,2.916879393E-2
9.640459002E1,7.819069177E-2,-6.826414168E-2,3.604102135E-2
9.642405065E1,9.804379940E-2,-5.268708616E-2,4.520399496E-2
9.644351367E1,8.032871783E-2,4.932733253E-2,2.779434808E-2
9.646297419E1,8.781181276E-2,1.626427472E-1,-9.162971750E-3
9.648243721E1,1.195767820E-1,1.505781710E-1,-6.872228812E-3
9.650189784E1,1.030834317E-1,6.230820715E-2,-1.527161949E-4
9.652136075E1,2.764163166E-2,7.635809598E-4,-6.414080039E-3
9.654082138E1,-5.925388262E-2,-3.497200832E-2,-2.092211880E-2
9.656028429E1,-1.131627038E-1,-7.483093441E-2,-3.955349326E-2
9.657974492E1,-1.133154184E-1,-1.716530025E-1,-3.298669681E-2
9.659920794E1,-6.918043643E-2,-3.376555145E-1,-2.748891525E-2
9.661866846E1,-5.497782957E-3,-5.135845542E-1,-1.924224012E-2
9.663813148E1,-7.788525894E-3,-6.441569328E-1,-3.084867075E-2
9.665759211E1,-1.064431891E-1,-6.910407543E-1,-6.475166976E-2
9.667705502E1,-1.568395346E-1,-5.804742575E-1,-9.941824526E-2
9.669651565E1,-1.476765573E-1,-4.126391709E-1,-4.153880477E-2
9.671597856E1,-9.254601598E-2,-3.063486814E-1,3.924806044E-2
9.673543919E1,6.383536756E-2,-2.637408674E-1,3.940077871E-2
9.675490221E1,2.681696415E-1,-2.736674249E-1,-2.458730713E-2
9.677436273E1,3.251327872E-1,-2.658788860E-1,-1.941022873E-1
9.679382575E1,2.304487377E-1,-2.881754637E-1,-4.146244824E-1
9.681328627E1,-1.649334840E-2,-4.259254634E-1,-5.080868006E-1
9.683274929E1,-3.097084463E-1,-4.671588540E-1,-4.844157696E-1
9.685220992E1,-3.660607338E-1,-4.155407548E-1,-3.037525117E-1
9.687167284E1,-1.577558219E-1,-4.306596816E-1,-4.993819445E-2
9.689113346E1,8.536835015E-2,-4.934260249E-1,1.751654744E-1
9.691059648E1,1.890626550E-1,-4.702131748E-1,3.124573231E-1
9.693005700E1,1.495091617E-1,-3.883572817E-1,3.468184769E-1
9.694952002E1,2.550360374E-2,-2.906189263E-1,3.089448512E-1
9.696898054E1,-4.031707719E-2,-2.266308367E-1,1.945604384E-1
9.698844356E1,5.436696485E-2,-2.336557806E-1,1.168278903E-1
9.700790419E1,2.269362658E-1,-2.829830945E-1,1.528689116E-1
9.702736711E1,2.871064544E-1,-2.765690386E-1,2.391535640E-1
9.704682773E1,2.244928032E-1,-1.919642538E-1,2.272416949E-1
9.706629075E1,1.255327165E-1,-6.062832847E-2,1.414151937E-1
9.708575127E1,4.260781780E-2,4.199695215E-2,8.170316368E-2
9.710521429E1,-8.399390616E-3,5.115992576E-2,7.910698652E-2
9.712467492E1,-5.192350596E-3,1.939495653E-2,1.469129771E-1
9.714413784E1,6.856957078E-2,-8.552107029E-3,2.318231910E-1
9.716359846E1,1.655443609E-1,-7.941242307E-3,2.787070572E-1
9.718306148E1,2.183841616E-1,-3.833176568E-2,2.689332068E-1
9.720252200E1,2.142608166E-1,-5.207622424E-2,2.316704690E-1
9.722198502E1,1.437059343E-1,-3.802633286E-2,2.154825479E-1
9.724144565E1,1.247691289E-1,-8.139773458E-2,1.979201883E-1
9.726090856E1,2.000582218E-1,-7.238747925E-2,1.715002805E-1
9.728036919E1,2.451094985E-1,-8.078686893E-2,1.472184062E-1
9.729983221E1,1.846338809E-1,-1.078176349E-1,1.134681329E-1
9.731929284E1,2.886336111E-2,-6.658425927E-2,9.040798992E-2
9.733875575E1,-1.487455666E-1,4.077522457E-2,1.511890348E-2
9.735821638E1,-2.544251680E-1,2.764163166E-2,-7.070759684E-2
9.737767940E1,-2.215912044E-1,-9.132428467E-2,-1.056796089E-1
9.739714002E1,-6.643154472E-2,-1.985310577E-2,-1.172860414E-1
9.741660304E1,6.627883017E-2,1.235474050E-1,-9.208786488E-2
9.743606367E1,1.288924664E-1,1.047633067E-1,-5.879573524E-2
9.745552658E1,1.079703495E-1,-5.238165334E-2,-1.007926930E-2
9.747498721E1,4.489856213E-2,-1.721111536E-1,2.000582218E-2
9.749445023E1,-2.657261863E-2,-2.408334464E-1,2.703076601E-2
9.751391086E1,-6.520981342E-2,-2.058614343E-1,3.054323897E-4
9.753337377E1,-8.399390429E-2,-1.536324918E-1,-4.856374860E-2
9.755283440E1,-6.078104675E-2,-6.566796452E-2,-8.292489499E-2
9.757229742E1,-2.993237413E-2,1.588248461E-2,-1.211039424E-1
9.759175804E1,-1.191186309E-1,5.696314201E-2,-1.641699076E-1
9.761122096E1,-2.029598206E-1,8.872810751E-2,-2.021962404E-1
9.763068158E1,-2.431241870E-1,1.834121495E-1,-2.063195854E-1
9.765014461E1,-2.396117151E-1,2.692386508E-1,-1.974620372E-1
9.766960513E1,-1.811214089E-1,3.199404180E-1,-1.658497900E-1
9.768906815E1,-8.521563560E-2,3.358229101E-1,-1.186604798E-1
9.770852877E1,-2.718348242E-2,3.291034102E-1,-3.985892609E-2
9.772799169E1,2.397644334E-2,3.367392123E-1,1.389717404E-2
9.774745231E1,6.566796452E-2,3.681987524E-1,3.817904741E-2
9.776691534E1,6.750056148E-2,3.631591201E-1,4.886918142E-2
9.778637586E1,2.733619884E-2,3.755291104E-1,5.711585656E-2
9.780583888E1,-5.161807314E-2,4.222602844E-1,5.467239767E-2
9.782529950E1,-1.128572673E-1,4.896081090E-1,5.849030241E-2
9.784476242E1,-1.437059343E-1,5.450441241E-1,5.558869615E-2
9.786422304E1,-1.601992846E-1,5.734493136E-1,6.062832847E-2
9.788368606E1,-1.646280587E-1,5.618428588E-1,6.414080411E-2
9.790314658E1,-1.742491722E-1,5.641336441E-1,3.558287397E-2
9.792260961E1,-1.844811589E-1,5.761982203E-1,-1.466075517E-2
9.794207023E1,-1.957821548E-1,5.870410800E-1,-5.345066637E-2
9.796153315E1,-2.148716897E-1,5.710058808E-1,-5.818486959E-2
9.798099377E1,-2.254091054E-1,5.206094980E-1,-4.444041103E-2
9.800045669E1,-2.538143098E-1,4.576904476E-1,-4.230238497E-2
9.801991731E1,-2.906189263E-1,4.230238497E-1,-8.567378670E-2
9.803938034E1,-3.291034102E-1,4.149298966E-1,-1.197294965E-1
9.805884086E1,-3.776671588E-1,4.129445851E-1,-1.195767820E-1
9.807830388E1,-3.952295184E-1,4.242455959E-1,-1.033888608E-1
9.809776450E1,-3.410152495E-1,3.995055556E-1,-8.979712427E-2
9.811722742E1,-2.585485280E-1,3.138317764E-1,-8.109229803E-2
9.813668804E1,-2.241873741E-1,2.835939825E-1,-7.666353136E-2
9.815615106E1,-2.362519503E-1,3.294088244E-1,-6.291907281E-2
9.817561159E1,-2.284634262E-1,3.758345544E-1,-5.329795182E-2
9.819507461E1,-1.728747338E-1,3.788888752E-1,-4.382954910E-2
9.821453523E1,-9.193515033E-2,3.703367710E-1,-2.260199748E-2
9.823399815E1,-3.237583488E-2,3.688096106E-1,1.053741761E-2
9.825345877E1,-2.962694131E-2,3.576613367E-1,1.389717404E-2
9.827292169E1,-3.100138716E-2,3.535379767E-1,-1.786779426E-2
9.829238231E1,2.748891478E-3,3.860665262E-1,-4.963276163E-2
9.831184534E1,6.933315098E-2,4.268417656E-1,-5.146535859E-2
9.833130596E1,1.409570426E-1,3.880518377E-1,-3.573558852E-2
9.835076888E1,1.844811589E-1,2.846629918E-1,-3.573558852E-2
9.837022950E1,2.014326602E-1,2.159406990E-1,-2.657261863E-2
9.838969242E1,1.898262352E-1,1.974620372E-1,-0.000000000E0
9.840915304E1,1.261435747E-1,1.611155868E-1,2.687804960E-2
9.842861606E1,4.321868345E-2,6.948586553E-2,2.993237413E-2
9.844807659E1,-1.557705179E-2,4.688387364E-2,8.093958721E-3
9.846753961E1,-5.222893879E-2,1.069013327E-1,-5.039634649E-3
9.848700023E1,-7.452550530E-2,1.950185746E-1,-1.863137633E-2
9.850646315E1,-4.718930274E-2,2.562577724E-1,-3.665188700E-2
9.852592377E1,4.993819445E-2,2.238819450E-1,-2.779434808E-2
9.854538679E1,1.530216336E-1,1.319467872E-1,1.572976820E-2
9.856484731E1,2.087630332E-1,1.924224012E-2,3.848448023E-2
9.858431034E1,1.887572110E-1,-8.109229803E-2,1.267544460E-2
9.860377096E1,1.182023361E-1,-1.876882017E-1,-1.786779426E-2
9.862323388E1,8.643736690E-2,-2.922987938E-1,-7.330377586E-3
9.864269450E1,1.227838174E-1,-4.398226440E-1,4.245510325E-2
9.866215742E1,2.018908113E-1,-6.827940941E-1,9.880737960E-2
9.868161804E1,3.269653618E-1,-9.359975457E-1,1.420260668E-1
9.870108106E1,3.805687428E-1,-1.074969292E0,2.040288299E-1
9.872054169E1,2.912297845E-1,-9.772309065E-1,2.643517256E-1
9.874000461E1,2.600756884E-1,-7.751874328E-1,2.889390290E-1
9.875946523E1,3.550651670E-1,-6.487383842E-1,2.974911332E-1
9.877892815E1,6.061306000E-1,-7.087558508E-1,2.704603672E-1
9.879838877E1,9.344704151E-1,-9.592103958E-1,2.133445293E-1
9.881785179E1,1.059850335E0,-1.136819363E0,1.056796089E-1
9.883731231E1,6.908880472E-1,-1.039233685E0,-4.245510325E-2
9.885677534E1,3.451386094E-2,-7.125737667E-1,-1.800523996E-1
9.887623596E1,-3.155116439E-1,-4.114174247E-1,-2.054032832E-1
9.889569888E1,-1.797469556E-1,-4.308123887E-1,-9.208786488E-2
9.891515950E1,1.142317131E-1,-6.447677612E-1,1.345429718E-1
9.893462242E1,2.735147178E-1,-7.990111113E-1,3.376555145E-1
9.895408304E1,1.322522312E-1,-7.516691089E-1,3.747655451E-1
9.897354606E1,-9.972367436E-2,-5.303833485E-1,2.756527364E-1
9.899300669E1,-1.843284518E-1,-2.671006322E-1,1.091920808E-1
9.901246961E1,1.191186346E-2,-1.722638607E-1,1.420260593E-2
9.903193023E1,2.924515009E-1,-2.185368687E-1,1.458439678E-1
9.905139315E1,3.620901108E-1,-3.579667509E-1,3.181078434E-1
9.907085377E1,2.600756884E-1,-3.539961278E-1,2.883281708E-1
9.909031679E1,1.067486182E-1,-2.622137070E-1,1.397353113E-1
9.910977742E1,-6.811141968E-2,-2.273944169E-1,2.641990222E-2
9.912924034E1,-2.464839369E-1,-1.206457913E-1,1.099556591E-2
9.914870096E1,-3.775144219E-1,1.434005052E-1,4.123337194E-2
9.916816398E1,-4.670061171E-1,2.874118686E-1,5.665770918E-2
9.918762450E1,-4.757109582E-1,2.342666388E-1,8.445205539E-2
9.920708752E1,-3.478874862E-1,1.603520103E-2,1.061377525E-1
9.922654815E1,-5.696314201E-2,-1.430950761E-1,7.712167501E-2
9.924601106E1,1.285870373E-1,-2.020435184E-1,2.504545636E-2
9.926547169E1,1.296560466E-1,-2.209803313E-1,-2.580903657E-2
9.928493471E1,-1.679878100E-3,-1.447749585E-1,-6.872228533E-2
9.930439534E1,-1.699731201E-1,2.107483521E-2,-1.160643101E-1
9.932385825E1,-1.682932526E-1,1.896735132E-1,-1.360701323E-1
9.934331888E1,4.459312931E-2,3.410152495E-1,-1.139262840E-1
9.936278190E1,1.942549944E-1,3.941605091E-1,-1.017089859E-1
9.938224252E1,1.608101577E-1,5.335903764E-1,-1.434005052E-1
9.940170544E1,3.695731983E-2,5.309942365E-1,-1.834121495E-1
9.942116606E1,-1.027780026E-1,3.211621642E-1,-1.507308781E-1
9.944062909E1,-1.392771751E-1,1.447749585E-1,-7.070759684E-2
9.946008971E1,-1.162170246E-1,2.136499584E-1,-4.688387364E-2
9.947955263E1,-6.108647678E-3,5.677987933E-1,-6.154462695E-2
9.949901325E1,1.191186346E-2,5.112938285E-1,-5.039634556E-2
9.951847627E1,-5.635227636E-2,-1.970038936E-2,-7.177661173E-3
9.953793690E1,1.114828233E-2,-2.478583902E-1,3.833176568E-2
9.955739992E1,1.250745654E-1,-1.823431402E-1,6.811141968E-2
9.957686054E1,1.437059343E-1,-3.894263133E-2,4.016435891E-2
9.959632346E1,1.553123742E-1,5.039634649E-3,2.855792828E-2
9.961578408E1,2.176205814E-1,3.054323839E-3,3.634645417E-2
9.963524711E1,1.678351015E-1,6.276635826E-2,2.443459071E-2
9.965470773E1,3.237583488E-2,1.363755614E-1,-4.108065739E-2
9.967417065E1,-1.146898642E-1,1.215620935E-1,-1.003345400E-1
9.969363127E1,-1.922696829E-1,4.505127668E-2,-7.987056673E-2
9.971309429E1,-1.437059343E-1,-3.497200832E-2,-3.665188700E-2
9.973255492E1,-4.382954910E-2,-8.032871783E-2,4.428769462E-3
9.975201784E1,-1.511890348E-2,-8.659008145E-2,-3.252854943E-2
9.977147846E1,-1.262962967E-1,-6.261364091E-3,-9.560033679E-2
9.979094148E1,-3.046688139E-1,6.734783947E-2,-1.127045527E-1
9.981040200E1,-3.824013472E-1,1.369864196E-1,-1.010981202E-1
9.982986502E1,-2.864955962E-1,1.516471803E-1,-2.932151034E-2
9.984932565E1,-1.304196268E-1,1.414151937E-1,2.321286127E-2
9.986878856E1,-2.260199748E-2,1.224783882E-1,1.481347065E-2
9.988824919E1,-3.268126398E-2,1.299614757E-1,-8.857538924E-3
9.990771221E1,-1.070540547E-1,1.731801629E-1,-7.483093534E-3
9.992717273E1,-1.302669197E-1,2.075413018E-1,1.114828233E-2
9.994663575E1,-7.956513762E-2,2.371682525E-1,1.084284950E-2
9.996609638E1,-4.795288667E-2,2.501491308E-1,2.138026757E-3
9.998555929E1,-8.521563560E-2,2.602283955E-1,-6.872228812E-3
1.000050199E2,-1.547015011E-1,2.776380479E-1,-1.466075517E-2
1.000244829E2,-1.912006736E-1,3.217730224E-1,-2.657261863E-2
1.000439435E2,-1.915061027E-1,3.649916947E-1,-2.825249545E-2
1.000634065E2,-1.979201883E-1,4.068359435E-1,-2.748891525E-2
1.000828671E2,-2.012799382E-1,4.208858311E-1,-2.076940238E-2
1.001023300E2,-1.841757298E-1,4.208858311E-1,-2.901607659E-3
1.001217906E2,-1.750127524E-1,4.254673123E-1,2.764163166E-2
