"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.475444558E1,-6.558726788E0,1.252044439E0,1.264008522E0
2.477390944E1,-8.074580193E0,-7.124629617E-1,-1.564906001E0
2.479337329E1,-9.408578873E0,-1.730010748E0,-2.927020311E0
2.481283704E1,-9.717252731E0,-1.474576950E0,-1.850250125E0
2.483230090E1,-4.042075634E0,-1.537388563E0,-1.830509305E-1
2.485176475E1,-4.755735099E-1,-1.181456208E0,1.284347534E0
2.487122861E1,1.738983870E0,-9.224331379E-1,1.176670551E0
2.489069246E1,3.271586657E0,-8.506484628E-1,-4.073780477E-1
2.491015631E1,4.237689018E0,-6.346961856E-1,-1.567897081E0
2.492962017E1,4.685744762E0,1.603191197E-1,-3.812364578E0
2.494908402E1,3.955934048E0,4.959124923E-1,-5.304289818E0
2.496854788E1,3.759722471E0,7.022934556E-1,-5.705087185E0
2.498801163E1,6.244668961E0,1.202393413E0,-5.006382942E0
2.500747548E1,1.446341610E1,1.432702541E0,-5.961119175E0
2.502693933E1,4.856293488E1,5.678168297E0,-1.588834286E0
2.504640319E1,7.353323364E1,2.256431818E0,-8.073383331E0
2.506586704E1,4.327599335E1,-3.918247223E-1,-8.959924698E0
2.508533090E1,2.079661942E1,3.553341627E-1,-8.221738815E0
2.510479475E1,1.497248936E1,-1.375873014E-2,-6.374479294E0
2.512425860E1,1.104945660E1,1.495514214E-1,-3.287738323E0
2.514372246E1,7.798209190E0,4.265206456E-1,-1.435693622E0
2.516318631E1,4.759922504E0,8.829515576E-1,-5.330012441E-1
2.518265017E1,2.667997360E0,7.238288522E-1,-1.998006850E-1
2.520211402E1,-5.264210105E-1,-1.525424421E-1,-8.925228715E-1
2.522157788E1,-4.244867325E0,-2.109273195E0,-6.867401004E-1
2.524104173E1,-7.493124008E0,-3.605983734E0,-1.964507341E0
2.526050558E1,-9.622735977E0,-2.079362869E0,-1.286142230E0
2.527996933E1,-9.904491425E0,5.820540786E-1,4.815555513E-1
2.529943319E1,-6.074180126E0,1.312463164E0,1.070788130E-1
2.531889704E1,-3.422932863E0,1.174875975E0,-8.117650747E-1
2.533836090E1,-1.045663476E0,6.765705943E-1,-1.395613790E0
2.535782475E1,1.126421213E0,2.099701911E-1,-1.799402595E0
2.537728860E1,2.408375978E0,-3.152543902E-1,-2.267797709E0
2.539675246E1,4.083351612E0,-4.468596280E-1,-2.538784742E0
2.541621631E1,6.236293793E0,4.845465720E-1,-6.317051649E-1
2.543568017E1,1.126959610E1,9.936196208E-1,3.954139352E-1
2.545514402E1,2.895614433E1,2.352742910E0,2.003988922E-1
2.547460788E1,6.026383591E1,6.608976364E0,-6.945765972E0
2.549407173E1,5.626004410E1,8.829515576E-1,-1.660140419E1
2.551353558E1,2.804507828E1,-7.764709592E-1,-1.053380394E1
2.553299933E1,1.822672844E1,-1.266999602E0,-5.246861935E0
2.555246319E1,1.293859005E1,-8.273184299E-1,-3.002992272E-1
2.557192704E1,9.113064766E0,4.755735099E-1,2.381456852E0
2.559139090E1,5.599205017E0,1.158126116E0,1.546959877E0
2.561085475E1,2.773879766E0,1.092921734E0,-6.077769399E-1
2.563031861E1,-5.653043389E-1,9.098708034E-1,-1.645663738E0
2.564978246E1,-5.821737289E0,2.949153781E-1,-1.420140266E0
2.566924631E1,-8.913862228E0,-6.873382926E-1,-3.213560820E0
2.568871017E1,-8.334799767E0,-1.072582722E0,-4.140779495E0
2.570817402E1,-9.858428955E0,-5.485545993E-1,-2.009372711E0
2.572763788E1,-6.135197163E0,-5.688936114E-1,-3.320041299E-1
2.574710163E1,-2.157727718E0,-6.065805554E-1,6.538388133E-1
2.576656548E1,1.848455518E-1,-5.790630579E-1,9.780662656E-1
2.578602933E1,1.802393675E0,-3.738785386E-1,6.149554253E-1
2.580549319E1,2.960519791E0,5.144568533E-2,-6.065805554E-1
2.582495704E1,3.778865099E0,5.000999570E-1,-2.787040234E0
2.584442090E1,5.207380295E0,5.210371017E-1,-3.582055569E0
2.586388475E1,7.918448448E0,3.445664644E-1,-4.361517429E0
2.588334861E1,1.717807388E1,8.614161611E-2,-7.857431412E0
2.590281246E1,4.920660400E1,2.124228239E0,-8.569893837E0
2.592227631E1,7.250970459E1,-2.727817893E-1,-5.335994720E0
2.594174017E1,3.686741638E1,-5.371887088E-1,-7.442874908E0
2.596120402E1,2.187638092E1,-2.522035122E0,-4.412963390E0
2.598066777E1,1.619462395E1,-2.116451740E0,-4.151547432E0
2.600013163E1,1.357986641E1,-1.254437327E0,-3.678366661E0
2.601959548E1,9.929018021E0,-1.286142170E-1,-2.602194548E0
2.603905933E1,6.145965099E0,1.052841991E-1,-2.337189436E0
2.605852319E1,2.653042078E0,6.777670383E-1,-1.990230203E0
2.607798704E1,-1.664208174E0,1.487139225E0,-6.257231236E-1
2.609745090E1,-6.290730953E0,1.149153113E0,-1.666600943E0
2.611691475E1,-8.731410027E0,2.015953064E-1,-3.338585854E0
2.613637860E1,-1.299183083E1,6.460621208E-2,-1.744367719E0
2.615584246E1,-1.089452171E1,3.834498227E-1,1.561316848E-1
2.617530631E1,-5.893522263E0,3.607180119E-1,1.045065284E0
2.619477017E1,-2.819941521E0,4.965107143E-2,9.529415965E-1
2.621423402E1,1.166501045E-1,-3.535395563E-1,-2.009970993E-1
2.623369777E1,2.446661234E0,-2.751746178E-1,-1.373480201E0
2.625316163E1,4.138386726E0,4.707878530E-1,-1.974676847E0
2.627262548E1,5.446064472E0,1.489532113E0,-4.241278172E-1
2.629208933E1,8.452047348E0,2.505883455E0,-1.302891970E0
2.631155319E1,1.609352684E1,3.343969584E0,-4.738387108E0
2.633101704E1,4.489892578E1,2.134995937E0,1.077368379E0
2.635048090E1,6.438307953E1,-1.961516380E0,-7.692326546E0
2.636994475E1,3.975495529E1,-2.314457655E0,-8.285746574E0
2.638940861E1,2.228854561E1,3.427718580E-1,-3.613760471E0
2.640887246E1,1.510110378E1,1.703689694E0,-2.072184324E0
2.642833631E1,1.285185051E1,7.028916478E-1,-2.694318295E0
2.644780017E1,9.619147301E0,-3.038884699E-1,-1.825723648E0
2.646726402E1,5.868995667E0,-3.278166950E-1,-8.925228715E-1
2.648672777E1,2.267199516E0,-1.453639716E-1,-2.285145670E-1
2.650619163E1,-1.984248161E0,8.374879137E-3,4.504488707E-1
2.652565548E1,-7.771289825E0,2.015953064E-1,-5.802594870E-2
2.654511933E1,-9.338588715E0,-2.955136001E-1,-2.502892494E0
2.656458319E1,-8.209176064E0,-7.962117195E-1,-3.243471146E0
2.658404704E1,-1.021256733E1,-2.015953064E-1,-9.708877802E-1
2.660351090E1,-7.844869137E0,3.032902777E-1,3.409772217E-1
2.662297475E1,-2.715853691E0,3.302095234E-1,7.058826834E-2
2.664243861E1,7.800601721E-1,3.110669553E-1,-2.937189937E-1
2.666190246E1,3.205185890E0,3.792623878E-1,-9.176474810E-1
2.668136621E1,5.146961689E0,1.561316848E-1,-1.795215130E0
2.670083006E1,5.601597786E0,1.704886109E-1,-3.512065411E0
2.672029392E1,5.568098068E0,2.644068897E-1,-4.282554150E0
2.673975777E1,7.988438606E0,6.287141442E-1,-3.729812384E0
2.675922163E1,1.220399380E1,-4.666004330E-2,-3.433102369E0
2.677868548E1,2.398266220E1,1.878365725E-1,-1.851446509E0
2.679814933E1,6.145486450E1,4.012763500E0,-1.063011408E0
2.681761319E1,6.433283234E1,5.228915691E0,-1.173918819E1
2.683707704E1,3.301078415E1,4.131208420E0,-7.230511665E0
2.685654090E1,1.946321869E1,-1.194616675E0,-3.097508907E0
2.687600475E1,1.690828323E1,-4.284348965E0,-1.900499344E0
2.689546860E1,1.386640739E1,-2.858824968E0,-2.347957134E0
2.691493246E1,9.056235313E0,-6.478567123E-1,-1.828116536E0
2.693439621E1,4.131806374E0,8.237292171E-1,-1.929811478E0
2.695386006E1,-5.934200287E-1,2.072782516E0,-7.609176040E-1
2.697332392E1,-4.820939541E0,2.877967358E0,5.533402562E-1
2.699278777E1,-6.839285374E0,1.928615093E0,-1.371087432E0
2.701225163E1,-7.886743546E0,-4.552344978E-1,-4.485944271E0
2.703171548E1,-1.091665554E1,-1.216750264E0,-3.028715372E0
2.705117933E1,-1.063131142E1,-7.190431952E-1,-4.031906128E-1
2.707064319E1,-6.557530403E0,-8.279166222E-1,4.612165689E-1
2.709010704E1,-4.048057556E0,-1.079162955E0,8.075776696E-1
2.710957090E1,-1.557727575E0,-1.252642632E0,4.217349887E-1
2.712903475E1,7.322037220E-1,-1.283749342E0,-3.230310678E-1
2.714849860E1,2.388635159E0,-6.981059909E-1,-1.484148264E0
2.716796246E1,4.907679081E0,5.904290080E-1,-2.639283419E0
2.718742631E1,7.819146156E0,2.581257343E0,-6.071787477E-1
2.720689017E1,2.145703888E1,6.382854462E0,-2.255235434E0
2.722635402E1,5.568277740E1,6.856633186E0,-7.879564762E0
2.724581788E1,6.721558380E1,-5.144568920E0,-1.578246021E1
2.726528173E1,3.503331757E1,-3.269792080E0,-1.019521904E1
2.728474558E1,1.968276024E1,-4.953143001E-1,-3.941577196E0
2.730420944E1,1.392084408E1,1.043270707E0,-7.657032609E-1
2.732367319E1,1.103330517E1,1.262213945E0,-4.486542568E-2
2.734313704E1,6.934998035E0,1.333998680E0,-3.792623878E-1
2.736260090E1,3.200998545E0,1.537388563E0,-3.954139352E-1
2.738206475E1,-3.409772217E-1,1.469791293E0,4.289134443E-1
2.740152861E1,-4.976472855E0,8.045865893E-1,3.655036688E-1
2.742099246E1,-9.017352104E0,-3.260220885E-1,-2.401197433E0
2.744045631E1,-1.055294609E1,-1.170090318E0,-4.559523582E0
2.745992017E1,-1.187856960E1,-1.135394335E0,-3.117249727E0
2.747938402E1,-6.208178520E0,-7.369893789E-1,-1.004387259E0
2.749884788E1,-2.497508526E0,-3.146561682E-1,2.673979402E-1
2.751831173E1,-1.064806059E-1,-3.493520916E-1,4.396811724E-1
2.753777558E1,1.923231244E0,-5.102694035E-1,5.802594870E-2
2.755723944E1,2.871387243E0,-2.793620527E-1,-1.167099237E0
2.757670329E1,4.173680782E0,-1.764706671E-1,-3.290729284E0
2.759616715E1,5.641079426E0,4.390829504E-1,-3.388236761E0
2.761563100E1,7.637291908E0,4.683950245E-1,-2.142174482E0
2.763509486E1,1.380479240E1,9.996016622E-1,-5.798407555E0
2.765455871E1,4.871726990E1,6.125626087E0,-9.223732948E0
2.767402256E1,7.070372009E1,-3.877569199E0,-5.190630436E0
2.769348642E1,3.626562119E1,1.202393398E-1,-9.117252350E0
2.771295027E1,1.964328003E1,1.878963947E0,-4.255635262E0
2.773241413E1,1.318385410E1,5.784648657E-1,-2.708076954E0
2.775187798E1,1.004207802E1,-1.106082320E0,-2.689532757E0
2.777134183E1,7.013363361E0,-1.050449133E0,-2.130210400E0
2.779080569E1,3.952943087E0,-9.708877802E-1,-1.332802176E0
2.781026954E1,7.381857634E-1,-7.752745152E-1,-8.847461939E-1
2.782973340E1,-4.789234638E0,-3.206382394E-1,-3.451646566E-1
2.784919725E1,-7.691728592E0,-1.040877849E-1,-1.751546144E0
2.786866110E1,-8.648259163E0,9.870393574E-2,-2.720639229E0
2.788812496E1,-1.194676495E1,7.597211599E-1,-9.625129104E-1
2.790758881E1,-8.276175499E0,6.981059909E-1,2.985046208E-1
2.792705267E1,-5.050052166E0,2.650051117E-1,5.024927258E-1
2.794651652E1,-2.889333248E0,-3.553341627E-1,2.991028316E-2
2.796598038E1,-6.765705943E-1,-6.927221417E-1,-3.403790295E-1
2.798544423E1,1.909472466E0,-1.047458172E0,-2.117647976E-1
2.800490808E1,6.155536175E0,-6.664010882E-1,1.171286702E0
2.802437194E1,1.267657661E1,4.779663086E-1,-7.345965505E-1
2.804383579E1,3.395175934E1,1.636092424E0,-4.133601189E-1
2.806329965E1,6.471568298E1,6.929614544E0,-5.497509956E0
2.808276350E1,4.681796646E1,4.158725739E0,-1.119781208E1
2.810222736E1,2.819223595E1,3.336193085E0,-9.186644554E0
2.812169121E1,1.949612045E1,1.938186288E-1,-4.881956577E0
2.814115506E1,1.460459328E1,-1.253240824E0,-2.889333248E0
2.816061892E1,1.093220806E1,-1.440479279E0,-2.271985054E0
2.818008277E1,6.425326824E0,-5.138586760E-1,-6.628118753E-1
2.819954663E1,2.489732027E0,2.404786795E-1,3.852444589E-1
2.821901048E1,-1.441077471E0,5.198407173E-1,1.532602906E0
2.823847433E1,-5.827121258E0,5.294120312E-1,1.810768485E0
2.825793819E1,-8.602795601E0,3.349951655E-2,-1.088136077E0
2.827740204E1,-9.516255379E0,-2.386840582E-1,-3.138186932E0
2.829686590E1,-9.480362892E0,-5.976074338E-1,-2.819941521E0
2.831632975E1,-7.377072334E0,-5.240281820E-1,-1.490130305E0
2.833579361E1,-3.643072367E0,-6.514459848E-1,-8.955138922E-1
2.835525746E1,-3.720839322E-1,-5.670989752E-1,-4.157529473E-1
2.837472131E1,1.657029629E0,-1.064806059E-1,-1.148554832E-1
2.839418517E1,3.604189157E0,-4.546362907E-2,-4.767699242E-1
2.841364902E1,4.106681824E0,-2.458625287E-1,-1.740180254E0
2.843311288E1,4.670789719E0,-3.140579760E-1,-2.784647465E0
2.845257673E1,6.277570248E0,-8.135596663E-2,-4.133601189E0
2.847204058E1,8.575278282E0,2.249253243E-1,-3.440280676E0
2.849150444E1,1.868854332E1,7.686942816E-1,-3.662813187E0
2.851096829E1,6.100920105E1,3.698705673E0,-6.851847649E0
2.853043215E1,6.820082855E1,-2.041675806E0,-1.055892849E1
2.854989600E1,3.206322479E1,1.137787223E0,-6.003592014E0
2.856935986E1,1.982812500E1,9.194421172E-1,-2.313859463E0
2.858882371E1,1.850429535E1,-1.844268084E0,-4.125824451E0
2.860828756E1,1.523091412E1,-3.312264681E0,-4.800600529E0
2.862775142E1,1.012044334E1,-2.494517565E0,-4.430311203E0
2.864721527E1,4.523631096E0,-7.866404653E-1,-3.334398270E0
2.866667913E1,-5.467599630E-1,7.357929349E-1,-1.377667665E0
2.868614298E1,-4.999204636E0,1.668993831E0,1.256231815E-1
2.870560683E1,-7.198806763E0,2.298904419E0,-2.325225353E0
2.872507069E1,-7.837092400E0,5.760720372E-1,-4.406383038E0
2.874453454E1,-1.151725388E1,-2.805584669E-1,-2.461616278E0
2.876399850E1,-8.990432739E0,9.092725813E-2,-1.016949639E-1
2.878346236E1,-5.963512421E0,1.884347796E-1,1.280758262E0
2.880292621E1,-3.434896946E0,-7.118647546E-2,1.785643935E0
2.882239006E1,-1.033699393E0,-1.788634956E-1,1.203589797E0
2.884185392E1,1.237687469E0,-1.076770201E-1,7.178467698E-3
2.886131777E1,3.055036306E0,-2.141576260E-1,-1.613958836E0
2.888078163E1,4.808377266E0,9.870393574E-2,-2.756531715E0
2.890024548E1,6.735795975E0,1.445264935E0,-1.899901152E0
2.891970933E1,1.107817078E1,1.637288928E0,-1.587039590E0
2.893917319E1,2.749592590E1,2.908475876E0,3.068794906E-1
2.895863704E1,6.610411835E1,5.879165173E0,-9.651450157E0
2.897810090E1,6.065984726E1,-2.203191519E0,-1.851386642E1
2.899756475E1,2.772084999E1,-1.545763373E0,-9.228518486E0
2.901702860E1,1.343988705E1,8.291130662E-1,-2.979662418E0
2.903649246E1,1.021735287E1,1.800599098E-1,-1.603191197E-1
2.905595631E1,8.127820015E0,-1.992024779E-1,1.142572761E0
2.907542017E1,4.597808838E0,1.399801224E-1,1.935195327E0
2.909488402E1,7.692924738E-1,6.514459848E-1,1.883749604E0
2.911434798E1,-3.147160053E0,4.139583111E-1,1.049850941E0
2.913381183E1,-6.711269379E0,-8.063812256E-1,-7.818548083E-1
2.915327569E1,-9.185447693E0,-1.104287624E0,-3.095714331E0
2.917273954E1,-1.015872860E1,-1.021137118E0,-3.428316593E0
2.919220340E1,-8.629714966E0,-5.455635786E-1,-1.985444546E0
2.921166725E1,-3.875176191E0,-1.555334684E-2,-4.462614357E-1
2.923113111E1,-1.229312658E0,4.271188378E-1,4.336991012E-1
2.925059496E1,4.205385745E-1,7.262216806E-1,3.690928817E-1
2.927005881E1,1.939382792E0,8.099704385E-1,-3.439682424E-1
2.928952267E1,3.493520975E0,4.755735099E-1,-1.445264935E0
2.930898652E1,4.871188641E0,-2.243271172E-1,-2.971885681E0
2.932845038E1,5.844469070E0,-6.687939167E-1,-4.141377926E0
2.934791423E1,9.187242508E0,-1.047458172E0,-4.884349346E0
2.936737808E1,2.617807770E1,1.354337573E0,-9.846465111E0
2.938684194E1,7.346803284E1,5.428118229E0,-6.122634888E0
2.940630579E1,5.406762314E1,1.386042476E0,-1.052423191E1
2.942576965E1,2.574856567E1,1.442872047E0,-6.566503525E0
2.944523350E1,1.700758553E1,-1.783849239E0,-4.805386066E0
2.946469746E1,1.228176022E1,-3.074777126E0,-4.898705959E0
2.948416131E1,8.730812073E0,-1.474576950E0,-3.357130051E0
2.950362517E1,5.575276852E0,1.405783296E-1,-2.029711723E0
2.952308902E1,3.672982693E0,6.843472719E-1,-1.351944804E0
2.954255288E1,-1.704886109E-1,1.404586911E0,-2.895315289E-1
2.956201673E1,-4.791028976E0,1.547558069E0,-1.507478207E-1
2.958148058E1,-7.000801086E0,3.972085714E-1,-2.108076811E0
2.960094444E1,-9.924830437E0,3.684946895E-1,-2.053041935E0
2.962040829E1,-1.082034397E1,4.217349887E-1,1.136590764E-1
2.963987215E1,-7.216753006E0,-2.410768867E-1,9.804590940E-1
2.965933600E1,-4.540979385E0,-7.471588850E-1,8.165507317E-1
2.967879986E1,-2.403590441E0,-1.129412293E0,5.509474277E-1
2.969826371E1,-3.667000830E-1,-1.338784218E0,5.138586760E-1
2.971772767E1,5.090730190E-1,-6.957131624E-1,-6.819544733E-2
2.973719152E1,2.108675003E0,1.179661512E0,-5.982056856E-1
2.975665538E1,6.594619274E0,3.489333630E0,-4.600201547E-1
2.977611923E1,2.153540421E1,5.789434433E0,-3.955335855E0
2.979558308E1,6.040740585E1,7.127620220E0,-3.223132133E0
2.981504694E1,6.789574432E1,-5.711069584E0,-1.230150127E1
2.983451079E1,3.722035599E1,-6.799205780E0,-1.298046494E1
2.985397465E1,2.028814507E1,-2.907279491E0,-6.577271461E0
2.987343850E1,1.225603771E1,2.427518606E0,-5.706881881E-1
2.989290246E1,1.092383385E1,2.164906263E0,-2.973082066E-1
2.991236631E1,6.979863644E0,9.678967595E-1,4.785645381E-2
2.993183017E1,2.575275421E0,7.674978375E-1,9.122636318E-1
2.995129402E1,-1.998006940E0,5.252245665E-1,2.178664923E0
2.997075788E1,-6.690331936E0,-2.991028363E-3,1.362114310E0
2.999022173E1,-8.598608017E0,-8.392825127E-1,-2.873780012E0
3.000968558E1,-9.364909172E0,-1.266999602E0,-5.519643784E0
3.002914944E1,-1.068275642E1,-8.003991842E-1,-3.720839262E0
3.004861363E1,-7.363911629E0,-4.384847581E-1,-1.558325768E0
3.006807749E1,-2.862414122E0,-2.315055877E-1,-5.036891699E-1
3.008754134E1,-6.340979785E-2,1.118644550E-1,5.587241054E-1
3.010700520E1,2.184048891E0,5.401797295E-1,2.865405083E-1
3.012646905E1,3.662813187E0,8.703892231E-1,-3.032902777E-1
3.014593301E1,4.459024906E0,1.515254974E0,-1.642672777E0
3.016539686E1,4.552943230E0,1.698904037E0,-3.354139090E0
3.018486072E1,4.999204636E0,1.057029366E0,-5.931209087E0
3.020432457E1,8.316255569E0,5.389832854E-1,-6.017350674E0
3.022378843E1,1.931307030E1,-2.392822644E-3,-6.025127411E0
3.024325228E1,5.882335663E1,4.828716278E0,-5.398207664E0
3.026271613E1,7.458547974E1,3.038884699E-1,-8.267202377E0
3.028217999E1,3.740879059E1,-2.154138565E0,-8.114061356E0
3.030164384E1,1.776132393E1,-3.914657831E0,-3.199802160E0
3.032110780E1,1.095075321E1,-3.271586657E0,-2.075773716E0
3.034057166E1,8.207980156E0,-3.792623878E-1,-2.531606436E0
3.036003551E1,5.266602516E0,1.593619823E0,-2.177468538E0
3.037949936E1,2.288136721E0,2.547757864E0,-1.021137118E0
3.039896322E1,-1.325623751E0,3.238685369E0,-2.524427772E-1
3.041842707E1,-5.697310925E0,2.439482689E0,-8.165507317E-1
3.043789093E1,-6.629913330E0,-5.000999570E-1,-2.409572363E0
3.045735478E1,-8.766703606E0,-2.399402857E0,-1.922034740E0
3.047681863E1,-9.767501831E0,-2.696112871E0,6.029912829E-1
3.049628249E1,-6.471987247E0,-2.201995134E0,2.059023857E0
3.051574645E1,-3.695116282E0,-1.459023595E0,1.955534339E0
3.053521030E1,-1.015154958E0,-7.166503668E-1,1.145563841E0
3.055467416E1,1.144965649E0,1.914258152E-1,5.982056609E-4
3.057413801E1,2.571686029E0,9.655039310E-1,-9.260223508E-1
3.059360186E1,3.681955814E0,1.447657704E0,-2.328814745E0
3.061306572E1,4.969294548E0,2.422134638E0,-2.985046148E0
3.063252957E1,7.784450054E0,3.248854876E0,-1.275374413E0
3.065199343E1,2.090190315E1,5.243870735E0,-2.732603550E0
3.067145738E1,6.495018005E1,5.537590027E0,-6.801598072E-1
3.069092124E1,6.923513031E1,-5.811567783E0,-1.219143105E1
3.071038509E1,3.574817276E1,-7.314260483E0,-9.568898201E0
3.072984895E1,1.808256149E1,-1.440479279E0,-3.553341627E0
3.074931280E1,1.177807140E1,2.629712105E0,9.888339639E-1
3.076877666E1,8.177471161E0,2.141576290E0,1.597209096E0
3.078824051E1,4.330410957E0,1.174277663E0,-1.196411345E-2
3.080770447E1,5.808576941E-1,8.350951076E-1,-8.321040869E-1
3.082716832E1,-4.552943230E0,5.282155871E-1,-5.557330847E-1
3.084663218E1,-8.925228119E0,-1.818545163E-1,-2.749353170E0
3.086609603E1,-9.701101303E0,-3.637090325E-1,-5.162514687E0
3.088555988E1,-1.150349522E1,-1.286142170E-1,-3.524627686E0
3.090502374E1,-8.743971825E0,6.161518395E-2,-7.776673436E-1
3.092448759E1,-3.574877024E0,8.554340899E-2,3.373879790E-1
3.094395145E1,-6.299105883E-1,-1.220339537E-1,5.431707501E-1
3.096341530E1,1.733600020E0,-6.107679605E-1,3.523431420E-1
3.098287926E1,3.491128206E0,-7.728816867E-1,-1.184447184E-1
3.100234311E1,4.555335999E0,-5.503492355E-1,-1.041476011E0
3.102180697E1,4.470390797E0,-7.118647546E-2,-1.765903115E0
3.104127082E1,3.236292601E0,3.457628787E-1,-2.892922640E0
3.106073468E1,2.519642353E0,4.779663086E-1,-4.063611031E0
3.108019853E1,2.760719061E0,5.102694035E-1,-3.915854216E0
3.109966238E1,9.657432556E0,7.836494446E-1,-7.293921471E0
3.111912624E1,5.039643478E1,7.969893932E0,-2.261217386E-1
3.113859020E1,7.588358307E1,2.174477577E0,-4.187439442E0
3.115805405E1,4.193960190E1,-1.938784599E0,-1.145444202E1
3.117751791E1,2.307877350E1,-2.135594130E0,-4.811367989E0
3.119698176E1,1.479661655E1,-1.006780148E0,-1.313061476E0
3.121644561E1,1.243549919E1,9.314061999E-1,-1.112662554E-1
3.123590947E1,7.958528042E0,1.741376638E0,6.448656917E-1
3.125537343E1,4.052245140E0,1.144965649E0,-2.003988922E-1
3.127483728E1,9.284151793E-1,3.397808075E-1,-1.949552298E0
3.129430113E1,-3.896113396E0,-4.384847581E-1,-3.047259569E0
3.131376499E1,-8.237292290E0,-1.736590981E0,-5.041079044E0
3.133322884E1,-1.039621639E1,-1.191625714E0,-4.792823792E0
3.135269270E1,-1.473918915E1,1.615155302E-2,-3.882354796E-1
3.137215655E1,-9.317052841E0,-1.878365725E-1,1.578664780E0
3.139162040E1,-4.564907551E0,-6.305087805E-1,1.925025821E0
3.141108436E1,-1.895713687E0,-9.565308690E-1,1.183250785E0
3.143054822E1,5.820540786E-1,-7.585247755E-1,5.270192027E-1
3.145001207E1,1.503290772E0,-7.178468257E-2,1.616351724E0
3.146947593E1,3.647858143E0,9.978070259E-1,2.070389748E0
3.148893978E1,5.018945694E0,4.302893162E0,-3.152543783E0
3.150840363E1,1.274955750E1,5.852844238E0,-6.422934055E0
3.152786759E1,3.131008339E1,6.209972858E0,3.293122053E0
3.154733145E1,5.950471497E1,6.631109715E0,-1.640878081E0
3.156679530E1,5.158088303E1,-2.282154560E0,-8.005187988E0
3.158625916E1,3.195734215E1,-3.495913982E0,-7.822137356E0
3.160572301E1,2.064587212E1,-4.606183469E-1,-4.853242397E0
3.162518686E1,1.522553062E1,1.155135155E0,-2.859423161E0
3.164465082E1,9.696913719E0,8.979067206E-1,-8.835497499E-1
3.166411468E1,4.917848587E0,5.060819983E-1,5.982056856E-1
3.168357853E1,1.317248821E0,4.707878530E-1,1.414158225E0
3.170304238E1,-2.737987280E0,1.674975827E-2,2.021935225E0
3.172250624E1,-8.510671616E0,-1.164706469E0,-1.423729509E-1
3.174197009E1,-1.042193890E1,-1.840080619E0,-3.384647608E0
3.176143395E1,-1.112662506E1,-6.993024349E-1,-3.783052683E0
3.178089791E1,-9.323035240E0,5.922235921E-2,-1.825723648E0
3.180036176E1,-3.652045488E0,3.720839322E-1,-1.740778536E-1
3.181982561E1,2.799602449E-1,1.011565804E0,6.969096065E-1
3.183928947E1,3.239881754E0,1.122233868E0,1.079761267E0
3.185875332E1,5.033900738E0,1.166501045E0,-6.580262445E-3
3.187821718E1,6.312266350E0,1.197607756E0,-1.891526341E0
3.189768103E1,6.317051888E0,1.484148264E0,-3.725026608E0
3.191714499E1,4.482355118E0,8.823533654E-1,-4.715655327E0
3.193660884E1,1.589432478E0,9.308080077E-1,-4.867001057E0
3.195607270E1,2.328814745E0,1.252044439E0,-2.599203587E0
3.197553655E1,1.040100193E1,8.476574421E-1,-3.552743435E0
3.199500041E1,3.675914001E1,4.315455437E0,7.607979774E0
3.201446426E1,7.789894104E1,3.763910055E0,-7.344769001E0
3.203392822E1,5.785845184E1,-5.582455158E0,-1.485643768E1
3.205339207E1,2.381815720E1,-2.768495798E0,-1.144845963E1
3.207285593E1,1.341536045E1,3.337987661E-1,-5.023132801E0
3.209231978E1,7.555935860E0,2.574677229E0,-2.028515339E0
3.211178363E1,5.044070244E0,2.799004316E0,9.332008660E-2
3.213124749E1,2.668595552E0,2.107478619E0,1.488933921E0
3.215071145E1,-3.619144261E-1,9.170492887E-1,1.610369682E0
3.217017530E1,-4.347758770E0,-1.381256819E0,1.193420291E0
3.218963916E1,-6.616154671E0,-3.124428272E0,-1.052243710E0
3.220910301E1,-6.885945320E0,-1.794018745E0,-2.423929453E0
3.222856686E1,-9.501300812E0,1.495514214E-1,-9.547362328E-1
3.224803072E1,-7.018148899E0,7.052844763E-1,2.937189937E-1
3.226749468E1,-4.064807415E0,5.413761139E-1,-1.704886109E-1
3.228695853E1,-1.770090580E0,8.255238086E-2,-1.250848055E0
3.230642238E1,6.532405615E-1,-3.900300860E-1,-1.681556106E0
3.232588624E1,2.583650351E0,-9.762716293E-1,-9.732806087E-1
3.234535009E1,3.849453449E0,-1.794616938E0,3.481557071E-1
3.236481395E1,4.555335999E0,-2.330609322E0,8.673982322E-2
3.238427780E1,6.116054535E0,-2.525026083E0,-7.938188910E-1
3.240374176E1,1.550190163E1,-4.929214716E-1,-4.562514782E0
3.242320561E1,3.773481369E1,1.092921734E0,-4.113262177E0
3.244266947E1,5.024149704E1,3.970889091E0,-1.032562828E1
3.246213332E1,3.521935654E1,2.866003275E0,-8.455039024E0
3.248159728E1,1.730668831E1,-9.355936646E-1,-2.825325251E0
3.250106113E1,8.772686005E0,-1.834098577E0,-7.160521746E-1
3.252052499E1,6.111867428E0,-1.287936807E0,9.152546525E-1
3.253998884E1,5.330012321E0,-7.663014531E-1,1.744367719E0
3.255945270E1,3.016751051E0,-2.075773627E-1,2.173879385E0
3.257891666E1,3.780659735E-1,-5.563312769E-2,2.073979139E0
3.259838051E1,-1.128814101E0,-1.824527234E-1,9.828519225E-1
