"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.212596347E1,9.836894035E0,-0.000000000E0,3.708875179E-1
7.214542617E1,9.921838760E0,-1.387837082E-1,5.006981492E-1
7.216488888E1,9.918848038E0,-1.776670814E-1,5.084748268E-1
7.218435149E1,9.885348320E0,-1.860419661E-1,4.761717021E-1
7.220381420E1,9.890133858E0,-1.256231815E-1,4.905286431E-1
7.222327690E1,9.862616539E0,-3.409772366E-2,5.288137794E-1
7.224273961E1,9.798010826E0,5.144568533E-2,5.216353536E-1
7.226220232E1,9.789635658E0,8.195417374E-2,4.965106845E-1
7.228166503E1,9.866206169E0,5.503492057E-2,4.576273263E-1
7.230112774E1,9.888339996E0,3.170489892E-2,4.725824594E-1
7.232059045E1,9.872187614E0,1.495514158E-2,5.102694035E-1
7.234005315E1,9.863813400E0,4.187439568E-3,5.377869010E-1
7.235951586E1,9.878767967E0,-1.016949583E-2,5.012963414E-1
7.237897857E1,9.875179291E0,-4.426721856E-2,3.702892959E-1
7.239844128E1,9.826724052E0,-4.486542568E-2,3.284149170E-1
7.241790399E1,9.799804688E0,-1.076770201E-2,4.277170599E-1
7.243736670E1,9.836296082E0,5.204389244E-2,4.402793646E-1
7.245682940E1,9.848857880E0,9.990034252E-2,4.348955154E-1
7.247629211E1,9.914660454E0,6.999006122E-2,4.121637046E-1
7.249575472E1,1.000977516E1,-3.768695518E-2,5.294120312E-1
7.251521742E1,1.001635551E1,-8.793623000E-2,6.562315822E-1
7.253468013E1,9.906285286E0,-9.750752151E-2,6.610172391E-1
7.255414284E1,9.870393753E0,-1.770688742E-1,6.789634228E-1
7.257360555E1,9.898509026E0,-1.908276081E-1,6.891329288E-1
7.259306826E1,9.891928673E0,-1.381855011E-1,6.239284873E-1
7.261253097E1,9.894321442E0,-8.913264424E-2,5.736792088E-1
7.263199367E1,1.003250694E1,-1.106680483E-1,4.366901219E-1
7.265145638E1,9.987641335E0,1.076770201E-2,3.649054468E-1
7.267091909E1,9.650253296E0,1.597209126E-1,3.463610709E-1
7.269038180E1,9.540781975E0,1.573280841E-1,4.217349887E-1
7.270984451E1,9.626325607E0,-4.187439755E-2,5.545366406E-1
7.272930722E1,9.738189697E0,-1.704886109E-1,6.891329288E-1
7.274876992E1,9.866206169E0,-1.525424421E-1,7.591229677E-1
7.276823263E1,1.000798035E1,-1.495514158E-2,6.867401004E-1
7.278769534E1,1.007258701E1,1.112662554E-1,5.742774606E-1
7.280715805E1,1.000798035E1,2.117647976E-1,5.676971674E-1
7.282662076E1,9.892526627E0,2.847459018E-1,5.587241054E-1
7.284608347E1,9.707083702E0,2.985046208E-1,5.072783828E-1
7.286554607E1,9.503094673E0,3.212364316E-1,5.371887088E-1
7.288500878E1,9.700503349E0,3.320041299E-1,6.789634228E-1
7.290447149E1,9.911669731E0,2.524427772E-1,7.567301393E-1
7.292393420E1,9.896116257E0,1.561316848E-1,6.616154313E-1
7.294339690E1,9.783653259E0,8.554340899E-2,5.288137794E-1
7.296285961E1,9.829116821E0,6.580262445E-3,4.474578202E-1
7.298232232E1,9.893723488E0,-3.230310604E-2,4.683950245E-1
7.300178503E1,9.891330719E0,2.273181453E-2,4.785645306E-1
7.302124774E1,9.797411919E0,1.680957973E-1,3.367897868E-1
7.304071044E1,9.781260490E0,1.579262912E-1,2.584248483E-1
7.306017315E1,9.856036186E0,7.716853172E-2,3.649054468E-1
7.307963586E1,9.827322960E0,7.058826834E-2,6.460621357E-1
7.309909857E1,9.738189697E0,7.776673418E-3,9.619147182E-1
7.311856128E1,9.671191216E0,-1.513460279E-1,1.068395257E0
7.313802399E1,9.551549911E0,-1.710868180E-1,9.577272534E-1
7.315748670E1,9.422337532E0,3.170489892E-2,7.722834945E-1
7.317694930E1,9.492327690E0,1.567298770E-1,5.455635786E-1
7.319641201E1,9.734601021E0,1.214357466E-1,2.931207716E-1
7.321587472E1,9.978668213E0,8.135596663E-2,1.585244983E-1
7.323533742E1,1.002293587E1,6.340979785E-2,1.531406492E-1
7.325480013E1,9.991230965E0,2.691925503E-2,1.585244983E-1
7.327426284E1,1.005823040E1,1.070788130E-1,1.878365725E-1
7.329372555E1,1.012702370E1,2.129612118E-1,2.015953064E-1
7.331318826E1,9.993025780E0,1.860419661E-1,3.619144261E-1
7.333265097E1,9.832108498E0,1.172483116E-1,5.126622319E-1
7.335211367E1,9.717252731E0,6.221338734E-2,4.935196638E-1
7.337157638E1,9.653244972E0,7.776673418E-3,3.332005441E-1
7.339103909E1,9.742377281E0,1.435693540E-2,1.752742529E-1
7.341050180E1,9.978070259E0,1.004985496E-1,8.614161611E-2
7.342996451E1,1.019103146E1,1.716850251E-1,-1.256231871E-2
7.344942722E1,1.030768204E1,1.118644550E-1,-7.298108935E-2
7.346888992E1,1.024786091E1,7.776673418E-3,-7.238288224E-2
7.348835263E1,1.003370380E1,4.785645381E-2,-6.580262631E-2
7.350781534E1,9.821938515E0,1.423729509E-1,-7.597211748E-2
7.352727805E1,9.757930756E0,2.614158690E-1,-5.264209956E-2
7.354674076E1,9.807581902E0,3.182454109E-1,-5.982056633E-2
7.356620336E1,9.869196892E0,2.757728100E-1,-1.208375469E-1
7.358566607E1,9.906884193E0,1.878365725E-1,-1.998006850E-1
7.360512878E1,9.937990189E0,1.118644550E-1,-3.421736360E-1
7.362459149E1,9.994820595E0,1.351944804E-1,-3.738785386E-1
7.364405420E1,1.000798035E1,2.159522474E-1,-3.445664644E-1
7.366351690E1,9.995418549E0,2.733799815E-1,-4.145565331E-1
7.368297961E1,9.882955551E0,2.279163599E-1,-3.960121572E-1
7.370244232E1,9.823135376E0,1.322034448E-1,-4.049852192E-1
7.372190503E1,9.902696609E0,2.392822690E-2,-4.121637046E-1
7.374136774E1,9.973882675E0,-6.460621208E-2,-2.775674164E-1
7.376083045E1,9.963713646E0,-9.391828626E-2,-9.092725813E-2
7.378029315E1,9.851250648E0,-6.999006122E-2,7.178467698E-3
7.379975586E1,9.745966911E0,-9.631111473E-2,-2.392822690E-2
7.381921857E1,9.793225288E0,-1.435693651E-1,-1.447657645E-1
7.383868128E1,9.882955551E0,-1.674975902E-1,-2.368894368E-1
7.385814399E1,9.963713646E0,-1.046859920E-1,-2.662015259E-1
7.387760670E1,1.000020409E1,-3.110669367E-2,-1.824527234E-1
7.389706940E1,1.001815033E1,3.948157281E-2,-6.879365444E-2
7.391653211E1,1.001037312E1,1.375873089E-1,-1.076770201E-2
7.393599482E1,9.957133293E0,1.932204217E-1,-6.580262445E-3
7.395545753E1,9.836296082E0,1.770688742E-1,-8.973085321E-3
7.397492024E1,9.739386559E0,1.417747438E-1,5.682953820E-2
7.399438284E1,9.707083702E0,1.710868180E-1,1.160518974E-1
7.401384565E1,9.752547264E0,1.471585929E-1,5.623133108E-2
7.403330826E1,9.839884758E0,4.426721856E-2,-4.785645287E-3
7.405277097E1,1.000259686E1,-1.495514158E-2,-2.691925503E-2
7.407223367E1,1.004447079E1,2.273181453E-2,-1.076770201E-2
7.409169638E1,1.005284595E1,7.597211748E-2,9.272187948E-2
7.411115909E1,1.012582684E1,5.682953820E-2,1.232303679E-1
7.413062180E1,1.010488987E1,3.409772366E-2,1.166501045E-1
7.415008451E1,9.904491425E0,1.256231871E-2,2.171486616E-1
7.416954722E1,9.710074425E0,6.759724021E-2,3.762713671E-1
7.418900992E1,9.650253296E0,1.465603858E-1,5.228317380E-1
7.420847263E1,9.757930756E0,1.674975902E-1,5.569294691E-1
7.422793534E1,9.951150894E0,9.990034252E-2,4.636093974E-1
7.424739805E1,1.006122112E1,4.187439755E-2,2.961117923E-1
7.426686076E1,1.002233791E1,-1.974078640E-2,1.501496136E-1
7.428632347E1,9.912267685E0,-3.290131316E-2,1.980060786E-1
7.430578617E1,9.831509590E0,-5.982056609E-4,4.007977843E-1
7.432524888E1,9.783653259E0,1.794616925E-3,6.065805554E-1
7.434471159E1,9.696913719E0,-1.794617064E-2,7.070791125E-1
7.436417430E1,9.687342644E0,-3.409772366E-2,6.646065116E-1
7.438363701E1,9.721440315E0,-2.512463741E-2,6.185446382E-1
7.440309972E1,9.719047546E0,3.230310604E-2,5.946164131E-1
7.442256242E1,9.809376717E0,2.392822690E-2,5.688936114E-1
7.444202513E1,9.871589661E0,5.383851007E-3,6.311069727E-1
7.446148784E1,9.853045464E0,1.375873014E-2,7.274180651E-1
7.448095055E1,9.851250648E0,-4.187439568E-3,6.113662124E-1
7.450041326E1,9.839884758E0,-1.854437590E-2,5.778666735E-1
7.451987597E1,9.802198410E0,-5.443671346E-2,6.490531564E-1
7.453933867E1,9.714262009E0,-9.511470050E-2,8.626125455E-1
7.455880138E1,9.753145218E0,-1.118644550E-1,1.050449133E0
7.457826399E1,9.818947792E0,-5.503492057E-2,9.744769931E-1
7.459772670E1,9.849455833E0,-1.435693540E-2,7.752745152E-1
7.461718940E1,9.836296082E0,3.948157281E-2,6.131607890E-1
7.463665211E1,9.778269768E0,7.178468257E-2,5.575276613E-1
7.465611482E1,9.744172096E0,8.614161611E-2,6.526423693E-1
7.467557753E1,9.696315765E0,3.948157281E-2,8.153542876E-1
7.469504024E1,9.684949875E0,2.273181453E-2,8.392825127E-1
7.471450294E1,9.743574142E0,6.819544733E-2,7.710871100E-1
7.473396565E1,9.801599503E0,6.281159073E-2,7.322037220E-1
7.475342836E1,9.808179855E0,-1.016949583E-2,7.088736892E-1
7.477289107E1,9.884750366E0,-7.716853172E-2,7.830511928E-1
7.479235378E1,9.894321442E0,-4.067798331E-2,7.429714203E-1
7.481181649E1,9.688538551E0,5.204389244E-2,6.837490797E-1
7.483127920E1,9.648459435E0,8.554340899E-2,6.592226624E-1
7.485074190E1,9.598209381E0,6.460621208E-2,7.902296782E-1
7.487020461E1,9.654440880E0,4.187439755E-2,7.758727670E-1
7.488966732E1,9.876974106E0,-1.196411345E-2,4.671986103E-1
7.490913003E1,9.912267685E0,9.571290575E-3,4.085744619E-1
7.492859274E1,9.818349838E0,5.324030295E-2,6.149554253E-1
7.494805545E1,9.698708534E0,-4.785645287E-3,8.572286963E-1
7.496751815E1,9.725028992E0,-9.272187948E-2,8.931210637E-1
7.498698086E1,9.749555588E0,-7.178468257E-2,7.298108935E-1
7.500644357E1,9.821938515E0,-4.187439755E-2,5.533402562E-1
7.502590617E1,9.940383911E0,-8.374879137E-3,4.480560422E-1
7.504536888E1,1.001934624E1,1.495514158E-2,3.792623878E-1
7.506483159E1,9.988838196E0,-2.033899166E-2,4.145565331E-1
7.508429430E1,9.900303841E0,-5.563312769E-2,5.790630579E-1
7.510375701E1,9.818349838E0,-9.272187948E-2,7.884350419E-1
7.512321972E1,9.725028992E0,-8.554340899E-2,8.075776696E-1
7.514268242E1,9.719047546E0,-4.187439755E-2,6.119644046E-1
7.516214513E1,9.765109062E0,1.734796353E-2,4.408775866E-1
7.518160784E1,9.891330719E0,7.776673883E-2,3.463610709E-1
7.520107055E1,1.008993530E1,7.776673883E-2,3.463610709E-1
7.522053326E1,1.018624592E1,-1.076770201E-2,4.366901219E-1
7.523999597E1,1.007677460E1,-9.272187948E-2,5.174478889E-1
7.525945867E1,9.869196892E0,-1.447657645E-1,5.413761139E-1
7.527892138E1,9.686145782E0,-1.100698411E-1,5.706881881E-1
7.529838409E1,9.646664619E0,2.333002165E-2,5.066801906E-1
7.531784680E1,9.807581902E0,8.913264424E-2,4.761717021E-1
7.533730951E1,9.843474388E0,2.093719877E-2,4.558327198E-1
7.535677222E1,9.888339996E0,-1.423729509E-1,3.720839322E-1
7.537623492E1,9.912865639E0,-3.158525825E-1,3.661018610E-1
7.539569763E1,9.835099220E0,-4.247260094E-1,3.990031779E-1
7.541516024E1,9.758528709E0,-4.438686073E-1,3.481557071E-1
7.543462294E1,9.790233612E0,-3.625126183E-1,2.536391914E-1
7.545408565E1,9.889535904E0,-3.158525825E-1,1.986042857E-1
7.547354836E1,9.960722923E0,-3.110669553E-1,2.422732860E-1
7.549301107E1,9.955936432E0,-3.296113312E-1,2.979064286E-1
7.551247378E1,9.923035622E0,-3.595215976E-1,2.410768867E-1
7.553193649E1,9.937990189E0,-3.343969584E-1,1.208375469E-1
7.555139920E1,1.000379372E1,-2.285145670E-1,3.230310604E-2
7.557086190E1,1.006361389E1,-1.214357466E-1,3.469592705E-2
7.559032461E1,1.002173901E1,-1.256231815E-1,3.349951655E-2
7.560978732E1,9.921240807E0,-1.770688742E-1,2.751746029E-2
7.562925003E1,9.802796364E0,-2.560320199E-1,3.290131316E-2
7.564871274E1,9.752547264E0,-2.536391914E-1,-2.093719877E-2
7.566817544E1,9.815957069E0,-2.057827413E-1,-1.567298770E-1
7.568763815E1,9.925428391E0,-1.034895778E-1,-2.404786795E-1
7.570710086E1,9.951150894E0,-8.075776696E-2,-2.482553422E-1
7.572656357E1,9.929615974E0,4.785645287E-3,-2.835494876E-1
7.574602628E1,9.873982430E0,1.214357466E-1,-4.390829504E-1
7.576548899E1,9.882955551E0,2.949153781E-1,-6.436693072E-1
7.578495159E1,9.988838196E0,4.570291340E-1,-7.692924738E-1
7.580441430E1,9.940981865E0,5.509474277E-1,-7.968099117E-1
7.582387701E1,9.730413437E0,5.850451589E-1,-6.981059909E-1
7.584333972E1,9.633503914E0,7.854440212E-1,-6.077769399E-1
7.586280242E1,9.620343208E0,1.021735311E0,-3.535395563E-1
7.588226513E1,9.702297211E0,1.244267821E0,-2.027917206E-1
7.590172784E1,9.744770050E0,1.250249863E0,-1.746760458E-1
7.592119055E1,9.706484795E0,1.003789067E0,-5.862415582E-2
7.594065326E1,9.818947792E0,6.681957245E-1,2.614158690E-1
7.596011597E1,1.018445110E1,4.259224236E-1,7.507480979E-1
7.597957867E1,1.045065308E1,1.112662554E-1,1.043270707E0
7.599904138E1,1.066660500E1,-1.974078715E-1,9.553344250E-1
7.601850409E1,1.084427261E1,-1.686939895E-1,6.448656917E-1
7.603796680E1,1.046201897E1,1.968096644E-1,2.632104978E-2
7.605742951E1,9.669396400E0,6.418746710E-1,-5.611169338E-1
7.607689222E1,8.972486496E0,1.247258782E0,-6.167500615E-1
7.609635492E1,8.698508263E0,1.789831281E0,-1.980060786E-1
7.611581753E1,8.886344910E0,2.105684042E0,3.732803464E-1
7.613528024E1,9.229715347E0,2.112264156E0,6.334998012E-1
7.615474295E1,9.429515839E0,1.874178290E0,5.150550604E-1
7.617420565E1,9.594620705E0,1.382453322E0,2.620140910E-1
7.619366836E1,1.001575756E1,8.751748800E-1,-9.511470050E-2
7.621313107E1,1.061515903E1,5.300102234E-1,-4.205385745E-1
7.623259378E1,1.091306591E1,3.529413342E-1,-6.646065116E-1
7.625205649E1,1.061157036E1,3.948157430E-1,-7.082754970E-1
7.627151920E1,9.982855797E0,5.437689424E-1,-3.559323549E-1
7.629098190E1,9.432506561E0,6.951149702E-1,1.190429255E-1
7.631044461E1,9.163912773E0,6.556333899E-1,3.667000830E-1
7.632990732E1,9.263215065E0,4.791627228E-1,2.632105052E-1
7.634937003E1,9.611370087E0,3.242274821E-1,-6.640082598E-2
7.636883274E1,9.927821159E0,2.991028428E-1,-4.695914388E-1
7.638829545E1,1.010070229E1,3.433700502E-1,-7.310073376E-1
7.640775815E1,1.012522888E1,2.787638307E-1,-6.861419082E-1
7.642722086E1,9.973882675E0,1.375873089E-1,-4.600201547E-1
7.644668357E1,9.702297211E0,-8.733802289E-2,-2.907279432E-1
7.646614617E1,9.506086349E0,-3.343969584E-1,-2.159522474E-1
7.648560888E1,9.509675026E0,-4.761717021E-1,-1.836491376E-1
7.650507159E1,9.482755661E0,-6.047859192E-1,-4.127619043E-2
7.652453430E1,9.542576790E0,-8.189435601E-1,-3.888336942E-2
7.654399701E1,9.841679573E0,-1.162911773E0,-1.555334777E-1
7.656345972E1,1.010309505E1,-1.356730461E0,-2.500499785E-1
7.658292242E1,1.023769188E1,-1.290329576E0,-4.271188378E-1
7.660238513E1,1.032861900E1,-1.180259824E0,-6.137589812E-1
7.662184784E1,1.018325520E1,-1.204786181E0,-6.412764788E-1
7.664131055E1,1.014317513E1,-1.167697430E0,-4.857429862E-1
7.666077326E1,1.023051357E1,-9.439685345E-1,-1.507478207E-1
7.668023597E1,1.024187946E1,-6.334998012E-1,1.268195957E-1
7.669969867E1,1.000498962E1,-4.103690982E-1,8.015955985E-2
7.671916138E1,9.916455269E0,-2.673979402E-1,-1.004985496E-1
7.673862409E1,9.891928673E0,-2.470589429E-1,-5.204389244E-2
7.675808680E1,9.679565430E0,-4.827519655E-1,2.602194548E-1
7.677754951E1,9.425328255E0,-9.152546525E-1,5.377869010E-1
7.679701222E1,9.347561836E0,-1.527817249E0,6.029912829E-1
7.681647482E1,9.531808853E0,-2.000399828E0,5.635097623E-1
7.683593753E1,9.732806206E0,-2.191227436E0,5.030909777E-1
7.685540024E1,9.827920914E0,-2.047657967E0,3.170489967E-1
7.687486294E1,9.933204651E0,-1.667199135E0,1.519442350E-1
7.689432565E1,9.982855797E0,-1.283151150E0,1.040877849E-1
7.691378836E1,9.951150894E0,-1.066600680E0,8.374879509E-2
7.693325107E1,9.827322960E0,-1.022333503E0,2.811566554E-2
7.695271378E1,9.716055870E0,-1.076770186E0,-7.118647546E-2
7.697217649E1,9.692726135E0,-1.212562919E0,-1.016949639E-1
7.699163920E1,9.684949875E0,-1.337587833E0,-4.307080805E-2
7.701110190E1,9.601201057E0,-1.454836130E0,6.281159073E-2
7.703056461E1,9.649057388E0,-1.472782373E0,1.148554832E-1
7.705002732E1,9.717850685E0,-1.361516118E0,1.782652885E-1
7.706949003E1,9.861420631E0,-1.168295622E0,2.267199457E-1
7.708895274E1,9.967302322E0,-1.023529887E0,3.224328458E-1
7.710841544E1,9.873384476E0,-9.565308690E-1,2.841476798E-1
7.712787815E1,9.638289452E0,-1.036092162E0,9.750752151E-2
7.714734086E1,9.614959717E0,-1.105484009E0,-1.950150430E-1
7.716680357E1,1.002114105E1,-1.070788145E0,-4.426721931E-1
7.718626628E1,1.043868923E1,-8.721838593E-1,-5.820540786E-1
7.720572888E1,1.013599682E1,-4.492524564E-1,-4.636093974E-1
7.722519159E1,9.565308571E0,-7.537391037E-2,-2.638086975E-1
7.724465430E1,9.257232666E0,-8.255238086E-2,-2.213360965E-1
7.726411701E1,9.323035240E0,-2.428714931E-1,-2.967100143E-1
7.728357972E1,9.699904442E0,6.580262631E-2,-5.042873621E-1
7.730304242E1,9.975079536E0,7.363911867E-1,-9.002995491E-1
7.732250513E1,1.006540871E1,1.358525038E0,-1.385444283E0
7.734196784E1,1.001994514E1,1.643270969E0,-1.240678549E0
7.736143055E1,1.014437199E1,1.791625977E0,-6.759724021E-1
7.738089326E1,1.011745262E1,1.941177368E0,-2.775674164E-1
7.740035597E1,9.995418549E0,1.838286042E0,-8.374879137E-3
7.741981867E1,9.876375198E0,1.551147223E0,3.786641955E-1
7.743928138E1,9.768698692E0,1.281356573E0,8.195417523E-1
7.745874409E1,9.757930756E0,1.098305583E0,7.938188910E-1
7.747820680E1,9.814162254E0,8.093722463E-1,5.581258535E-1
7.749766951E1,9.853045464E0,4.336991012E-1,2.572284341E-1
7.751713222E1,9.835697174E0,2.787638307E-1,4.965107143E-2
7.753659492E1,9.777671814E0,6.777670383E-1,-1.734796464E-1
7.755605763E1,9.704092026E0,1.484746456E0,-3.212364316E-1
7.757552024E1,9.601201057E0,2.322234392E0,-3.182454109E-1
7.759498294E1,9.443274498E0,2.966501951E0,-1.357926875E-1
7.761444565E1,9.273982048E0,3.216551781E0,2.213360928E-2
7.763390836E1,9.245268822E0,3.058027267E0,3.050848842E-2
7.765337107E1,9.319445610E0,2.478964329E0,1.459621787E-1
7.767283378E1,9.538987160E0,1.606182218E0,1.878365725E-1
7.769229649E1,9.991828918E0,6.855437160E-1,-1.298106313E-1
7.771175920E1,1.044826031E1,-1.555334777E-1,-7.842476368E-1
7.773122190E1,1.075035381E1,-6.269195080E-1,-1.372882009E0
7.775068461E1,1.082453156E1,-4.917250574E-1,-1.448854089E0
7.777014732E1,1.046500969E1,2.033899166E-2,-1.098305583E0
7.778961003E1,9.841679573E0,3.912265003E-1,-6.693921089E-1
7.780907274E1,9.350552559E0,4.773681164E-1,-3.565305769E-1
7.782853544E1,9.235696793E0,3.481557071E-1,-1.351944804E-1
7.784799815E1,9.370293617E0,9.631111473E-2,-1.196411345E-2
7.786746086E1,9.518648148E0,-1.214357466E-1,-2.213360928E-2
7.788692357E1,9.826126099E0,-3.212364316E-1,-2.057827413E-1
7.790638628E1,1.020718288E1,-4.630111754E-1,-3.984049559E-1
7.792584899E1,1.044526863E1,-5.419743061E-1,-4.971089065E-1
7.794531170E1,1.028016472E1,-4.217349887E-1,-4.666004181E-1
7.796477440E1,9.886545181E0,-3.391826153E-1,-2.787638307E-1
7.798423711E1,9.618548393E0,-2.931207716E-1,-2.991028316E-2
7.800369972E1,9.556933403E0,-2.452643216E-1,1.932204217E-1
7.802316242E1,9.543174744E0,-2.823530734E-1,2.667997181E-1
7.804262513E1,9.682557106E0,-3.714857101E-1,1.363908947E-1
7.806208784E1,9.905687332E0,-4.055834413E-1,-1.495514214E-1
7.808155055E1,1.017069244E1,-4.546363056E-1,-4.977070987E-1
7.810101326E1,1.033280659E1,-4.372883439E-1,-7.064808607E-1
7.812047597E1,1.037527943E1,-3.140579760E-1,-8.919246197E-1
7.813993867E1,1.029631615E1,-2.398804724E-1,-9.212366939E-1
7.815940138E1,1.025264645E1,-1.776670814E-1,-9.218349457E-1
7.817886409E1,1.010070229E1,-1.298106313E-1,-9.296116233E-1
7.819832680E1,9.897911072E0,-6.340979785E-2,-8.249256015E-1
7.821778951E1,9.766903877E0,8.913264424E-2,-5.419743061E-1
7.823725222E1,9.667601585E0,1.872383654E-1,-2.219343036E-1
7.825671492E1,9.626923561E0,1.842473447E-1,-8.075776696E-2
7.827617763E1,9.733404160E0,7.836493850E-2,-1.728814393E-1
7.829564034E1,9.992427826E0,-8.853443712E-2,-4.145565331E-1
7.831510305E1,1.027777100E1,-1.722832322E-1,-6.095715761E-1
7.833456576E1,1.045125103E1,-3.649054468E-2,-6.496513486E-1
7.835402847E1,1.039143085E1,2.105683982E-1,-4.803591371E-1
7.837349117E1,1.010728264E1,3.092723191E-1,5.563312769E-2
7.839295378E1,9.700503349E0,3.050848842E-1,5.760720372E-1
7.841241649E1,9.357730865E0,2.494517565E-1,7.902296782E-1
7.843187920E1,9.189037323E0,9.511470050E-2,7.004988194E-1
7.845134190E1,9.256035805E0,-1.256231871E-2,5.940182209E-1
7.847080461E1,9.530612946E0,3.589233849E-3,6.903293133E-1
7.849026732E1,9.866804123E0,8.315058798E-2,8.159525394E-1
7.850973003E1,1.010130119E1,5.144568533E-2,8.697910309E-1
7.852919274E1,1.009771156E1,-1.004985496E-1,1.031306505E0
7.854865545E1,9.881160736E0,-1.698904037E-1,1.345364571E0
7.856811815E1,9.589835167E0,-1.274178028E-1,1.518245935E0
7.858758086E1,9.345169067E0,-9.391828626E-2,1.418943882E0
7.860704357E1,9.192625999E0,-6.759724021E-2,1.225723386E0
7.862650628E1,9.308678627E0,-1.196411345E-2,1.122832060E0
7.864596899E1,9.696315765E0,6.101697683E-2,1.227517962E0
7.866543170E1,1.005464077E1,1.836491376E-1,1.262812138E0
7.868489430E1,1.002473068E1,2.865405083E-1,1.169492126E0
7.870435701E1,9.795019150E0,3.266202807E-1,1.045065284E0
7.872381972E1,9.788438797E0,2.709871531E-1,7.824530005E-1
7.874328242E1,9.827920914E0,1.058823988E-1,6.556333899E-1
7.876274513E1,9.861420631E0,3.948157281E-2,7.549355626E-1
7.878220784E1,9.891928673E0,1.495514214E-1,9.930213690E-1
7.880167055E1,9.879366875E0,2.488535494E-1,1.108475089E0
7.882113326E1,9.828518867E0,1.974078715E-1,9.643075466E-1
7.884059597E1,9.756135941E0,5.443671346E-2,8.051848412E-1
7.886005867E1,9.756733894E0,-2.632104978E-2,7.609176040E-1
7.887952138E1,9.804591179E0,-9.451649338E-2,8.069794178E-1
7.889898409E1,9.771091461E0,-2.255235314E-1,8.733802438E-1
7.891844680E1,9.736394882E0,-3.272185028E-1,1.035493970E0
7.893790951E1,9.836296082E0,-3.254238665E-1,1.193420291E0
7.895737222E1,9.883553505E0,-3.062812984E-1,1.128215909E0
7.897683492E1,9.750154495E0,-3.960121572E-1,8.656035662E-1
7.899629753E1,9.765707016E0,-5.252245665E-1,7.298108935E-1
7.901576024E1,9.979267120E0,-5.539384484E-1,7.537391186E-1
7.903522294E1,1.007318497E1,-5.024927258E-1,7.968099117E-1
7.905468565E1,9.936196327E0,-3.966103494E-1,7.998009920E-1
7.907414836E1,9.830313683E0,-1.740778536E-1,7.573283911E-1
7.909361107E1,9.760921478E0,2.009970993E-1,8.183453679E-1
7.911307378E1,9.614959717E0,5.102694035E-1,1.061815023E0
7.913253649E1,9.458230019E0,6.777670383E-1,1.121037364E0
7.915199920E1,9.519247055E0,6.329016089E-1,1.113260746E0
7.917146190E1,9.629914284E0,5.012963414E-1,9.134600163E-1
7.919092461E1,9.755537987E0,2.662015259E-1,8.853443861E-1
7.921038732E1,9.823733330E0,8.673982322E-2,1.077966571E0
7.922985003E1,9.888339996E0,7.896314561E-2,1.124028444E0
7.924931274E1,9.875179291E0,1.746760458E-1,8.871390224E-1
7.926877544E1,9.745966911E0,2.303091735E-1,6.388836503E-1
7.928823815E1,9.740582466E0,2.075773627E-1,6.550351977E-1
7.930770086E1,9.859625816E0,1.734796464E-1,7.974081635E-1
7.932716357E1,9.984052658E0,1.788634956E-1,9.284151793E-1
7.934662628E1,1.000798035E1,1.591227055E-1,8.243274093E-1
7.936608888E1,9.893125534E0,5.383851007E-2,5.252245665E-1
7.938555159E1,9.787242889E0,-1.854437590E-2,3.176472187E-1
7.940501430E1,9.788438797E0,7.896314561E-2,3.218346536E-1
7.942447701E1,9.947562218E0,2.691925466E-1,4.390829504E-1
7.944393972E1,1.002891827E1,3.625126183E-1,5.479564071E-1
7.946340242E1,9.890133858E0,2.967100143E-1,6.263213158E-1
7.948286513E1,9.723235130E0,9.990034252E-2,5.503492355E-1
7.950232784E1,9.667003632E0,-1.244267747E-1,3.924229145E-1
7.952179055E1,9.673583984E0,-2.877369225E-1,2.027917206E-1
7.954125326E1,9.867402077E0,-2.859423161E-1,-4.247260094E-2
7.956071597E1,1.011147022E1,-7.357929647E-2,-1.298106313E-1
7.958017867E1,1.022273636E1,2.273181453E-2,-1.339980662E-1
7.959964138E1,1.021914768E1,-6.640082598E-2,-3.589234129E-2
7.961910409E1,1.014197922E1,-2.566302419E-1,2.392822644E-3
7.963856680E1,1.001216793E1,-3.595215976E-1,-1.172483116E-1
7.965802951E1,9.841081619E0,-2.973082066E-1,-2.344966233E-1
7.967749222E1,9.748359680E0,-1.345962733E-1,-2.662015259E-1
7.969695482E1,9.732208252E0,-1.208375469E-1,-1.118644550E-1
7.971641753E1,9.792028427E0,2.685943544E-1,1.555334684E-2
7.973588024E1,9.988240242E0,9.200403094E-1,7.357929647E-2
7.975534295E1,1.062114143E1,6.753742099E-1,4.277170599E-1
7.977480565E1,9.492925644E0,1.585244983E-1,3.026920557E-1
7.979426836E1,9.041280746E0,-7.172485590E-1,4.037888348E-1
7.981373107E1,1.005045319E1,-1.271785259E0,7.788637877E-1
7.983319378E1,1.066660500E1,-1.315454245E0,5.982056856E-1
7.985265649E1,1.054935646E1,-5.449653864E-1,3.996013701E-1
7.987211920E1,1.010309505E1,3.320041299E-1,2.410768867E-1
7.989158190E1,9.436694145E0,3.541377485E-1,-9.272187948E-2
7.991104461E1,8.995218277E0,-1.794617064E-2,-7.298108935E-2
7.993050732E1,9.118449211E0,-2.997010350E-1,2.015953064E-1
7.994997003E1,9.675976753E0,-2.847459018E-1,1.740778536E-1
