"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.846023172E1,9.514218569E-2,-1.702785641E-1,-1.485165060E-1
2.847969557E1,2.409861535E-1,-5.280926228E-1,-2.199876755E-1
2.849915703E1,2.596175373E-1,-9.523382187E-1,-2.497673333E-1
2.851862078E1,1.372918636E-1,-1.667813540E0,-2.696204484E-1
2.853808224E1,-1.901316643E-1,-2.465297461E0,-3.097847998E-1
2.855754609E1,-7.909171581E-1,-1.392313600E0,-1.214857325E-1
2.857700755E1,-5.958985686E-1,9.272927642E-1,-2.832121849E-1
2.859647140E1,-1.404989064E-1,7.331904769E-1,-2.537379563E-1
2.861593286E1,3.153589368E-1,1.673769504E-1,2.406043708E-1
2.863539672E1,-8.124501258E-2,-2.162461281E-1,6.175079346E-1
2.865485818E1,-5.305360556E-1,-5.115992576E-2,4.933496714E-1
2.867432192E1,-3.749182522E-1,3.084867001E-1,2.885572612E-1
2.869378338E1,4.657844082E-2,4.483747482E-1,2.010508776E-1
2.871324724E1,3.521635532E-1,4.120282829E-1,2.425896823E-1
2.873270870E1,3.900371492E-1,3.622428179E-1,3.378845751E-1
2.875217255E1,1.542433500E-1,-3.130681813E-2,3.583485484E-1
2.877163390E1,-2.764163017E-1,-1.221729536E-2,2.453385741E-1
2.879109776E1,-6.009382010E-1,6.994401664E-2,7.887791097E-2
2.881055922E1,-5.904008150E-1,-1.044578776E-1,-9.277509153E-2
2.883002307E1,-3.678933084E-1,-2.959639728E-1,-5.719221383E-2
2.884948443E1,-1.766926348E-1,-4.256200492E-1,7.750347257E-2
2.886894828E1,-1.229365394E-1,-5.102248192E-1,1.877645552E-1
2.888840974E1,-1.183550507E-1,-3.836230934E-1,2.407570779E-1
2.890787359E1,-4.016435891E-2,-1.550069451E-1,1.643989831E-1
2.892733505E1,-1.237001177E-2,4.566214234E-2,3.504836559E-2
2.894679880E1,-1.556178033E-1,1.527161920E-3,-9.353867173E-2
2.896626026E1,-5.830704570E-1,-1.368489861E0,-2.755763829E-1
2.898572411E1,-7.292198539E-1,-1.444389820E0,-5.032762289E-1
2.900518557E1,-9.017891288E-1,-1.964846611E0,6.253728271E-2
2.902464943E1,-2.681696415E-1,-6.298015714E-1,3.795761168E-1
2.904411088E1,3.097084463E-1,1.768148065E0,7.857248187E-2
2.906357474E1,4.850266278E-1,1.760512352E0,-1.022434905E-1
2.908303620E1,7.623592615E-1,1.176983714E0,-2.589302957E-1
2.910250005E1,9.686788321E-1,3.630063832E-1,-5.062541738E-2
2.912196151E1,8.265000582E-1,-3.268126398E-2,1.425605714E-1
2.914142536E1,7.588467598E-1,1.554650813E-1,1.463784724E-1
2.916088672E1,8.025236130E-1,6.962331533E-1,1.916588284E-2
2.918035057E1,7.475457788E-1,1.094364285E0,-1.576794684E-1
2.919981203E1,4.518872201E-1,9.909753799E-1,-2.259436101E-1
2.921927588E1,5.864302069E-2,2.916879356E-1,-2.490037531E-1
2.923873734E1,-1.919642538E-1,-1.374445739E-3,-2.389244884E-1
2.925820120E1,-1.849393100E-1,1.003345400E-1,-2.380081862E-1
2.927766265E1,-1.313359290E-2,5.589412898E-2,-2.311359644E-1
2.929712640E1,1.128572673E-1,-1.565341055E-1,-2.209039778E-1
2.931658786E1,1.351538301E-1,-3.071122766E-1,-1.949422210E-1
2.933605172E1,9.575305134E-2,-3.947713673E-1,-1.253036410E-1
2.935551318E1,7.559451461E-2,-5.122101307E-1,-8.025235683E-2
2.937497703E1,5.619955808E-2,-6.406444311E-1,-6.391172856E-2
2.939443849E1,-4.581485689E-2,-6.713404059E-1,-1.057559624E-1
2.941390234E1,-2.603811026E-1,-5.508472919E-1,-1.662315726E-1
2.943336370E1,-5.798633695E-1,-4.172206521E-1,-2.121991515E-1
2.945282755E1,-7.362447977E-1,-5.482511520E-1,-2.755763829E-1
2.947228901E1,5.711585656E-2,-8.591812849E-1,-1.708130687E-1
2.949175286E1,1.056185246E0,-1.765246511E0,1.356883347E-1
2.951121432E1,4.355465770E-1,-2.098625898E0,9.827287495E-2
2.953067818E1,-1.308014154E0,-2.067777216E-1,3.465894163E-1
2.955013963E1,-1.751807451E0,2.338390350E0,5.184714869E-2
2.956960349E1,-1.210581303E0,1.291673541E0,1.317177117E-1
2.958906495E1,3.176496923E-2,5.955931544E-1,4.783834815E-1
2.960852880E1,4.053087831E-1,7.938187718E-1,6.172025204E-1
2.962799026E1,8.704823256E-2,1.236084938E0,3.875173330E-1
2.964745411E1,-2.710712552E-1,1.615431905E0,1.306487024E-1
2.966691557E1,-4.094321132E-1,1.517693520E0,1.454621702E-1
2.968637943E1,-1.595884264E-1,5.490147471E-1,2.635118067E-1
2.970584088E1,2.306014597E-1,4.031707719E-2,2.599993348E-1
2.972530474E1,2.674060464E-1,1.724165827E-1,8.315397054E-2
2.974476620E1,1.377500147E-1,2.580903657E-2,-1.891390085E-1
2.976423005E1,1.262962967E-1,-9.850194305E-2,-2.958876193E-1
2.978369151E1,2.419024557E-1,-2.933678031E-1,-1.914297491E-1
2.980315536E1,3.683514595E-1,-4.243983030E-1,-4.115701467E-2
2.982261682E1,3.985892832E-1,-3.885099888E-1,1.181259751E-1
2.984208068E1,3.191768527E-1,-1.637117565E-1,2.355647236E-1
2.986154213E1,2.412915826E-1,7.834340632E-2,2.399934977E-1
2.988100599E1,2.121227980E-1,3.675878942E-1,1.886808574E-1
2.990046745E1,7.864884287E-2,6.956222653E-1,9.078978002E-2
2.991993130E1,-1.388190240E-1,8.245147467E-1,-2.710712515E-2
2.993939276E1,-2.794706225E-1,4.941896200E-1,-5.810851231E-2
2.995885661E1,-3.532325625E-1,-3.236056268E-1,-8.712458611E-2
2.997831807E1,-2.811505198E-1,-1.712864876E0,-3.894262947E-3
2.999778192E1,-2.672533393E-1,-3.252091408E0,1.740200967E-1
3.001724338E1,-5.980366468E-1,-1.134528637E0,4.482220486E-2
3.003670724E1,-4.651735425E-1,1.609017849E0,-1.677587330E-1
3.005616870E1,-1.496618688E-1,1.493564367E0,-6.834049523E-2
3.007563255E1,1.061377525E-1,4.651735425E-1,7.154753804E-2
3.009509401E1,4.147771895E-1,1.229365394E-1,1.563050300E-1
3.011455786E1,1.145371422E-2,6.391173005E-1,1.393535286E-1
3.013401932E1,-5.036579967E-1,9.271399975E-1,-2.398407906E-1
3.015348318E1,-3.820959330E-1,7.663298845E-1,-3.319286406E-1
3.017294463E1,8.949168772E-2,3.933969140E-1,-2.778671086E-1
3.019240849E1,4.883863926E-1,7.483093534E-3,-1.911243200E-1
3.021186995E1,6.137663722E-1,-2.689332068E-1,-1.052978188E-1
3.023133380E1,5.623010397E-1,-4.240928590E-1,-7.582359016E-2
3.025079536E1,5.115992427E-1,-6.354520917E-1,-6.009382382E-2
3.027025922E1,4.677697122E-1,-8.799507022E-1,-4.024071619E-2
3.028972068E1,4.001164436E-1,-1.030681610E0,-4.421133921E-2
3.030918453E1,2.922987938E-1,-1.018617034E0,-2.970330045E-2
3.032864599E1,1.689041108E-1,-6.983711720E-1,2.519817324E-3
3.034810984E1,7.192932814E-2,-1.145371497E-1,-1.763872057E-2
3.036757130E1,9.468403645E-3,5.051851869E-1,-7.559451740E-3
3.038703515E1,5.803215504E-2,8.504765034E-1,-8.017600514E-3
3.040649661E1,1.684459597E-1,8.535308242E-1,1.382081583E-2
3.042596047E1,2.121227980E-1,6.078104377E-1,4.528035223E-2
3.044542192E1,1.762344837E-1,2.893971801E-1,6.986765563E-2
3.046488578E1,1.240055487E-1,-1.237001177E-2,6.391172856E-2
3.048434724E1,1.119409725E-1,-2.645044625E-1,5.322159454E-2
3.050381109E1,1.421787739E-1,-3.856084049E-1,3.627009690E-2
3.052327265E1,1.658497900E-1,-3.332267404E-1,1.427896414E-2
3.054273651E1,1.663079411E-1,-1.430950761E-1,8.017600514E-3
3.056219797E1,1.432477981E-1,7.483093441E-2,1.702785492E-2
3.058166182E1,8.475748450E-2,2.252563834E-1,2.374736778E-2
3.060112328E1,2.412915789E-2,2.938259542E-1,3.214675933E-2
3.062058713E1,-7.941242307E-3,3.174969554E-1,3.168861195E-2
3.064004859E1,-9.926552884E-3,2.796233594E-1,2.160934173E-2
3.065951245E1,2.290742937E-3,2.000582218E-1,1.488982886E-2
3.067897401E1,1.511890348E-2,6.551524997E-2,3.000873141E-2
3.069843786E1,1.099556591E-2,-8.124501258E-2,5.123628303E-2
3.071789932E1,-1.725693047E-2,-1.195767820E-1,5.230529606E-2
3.073736318E1,-4.673115537E-2,-7.330377400E-2,4.237874225E-2
3.075682463E1,-6.368265301E-2,-2.153298259E-2,2.970330045E-2
3.077628849E1,-8.628465235E-2,9.773836471E-3,1.198822167E-2
3.079574995E1,-1.079703495E-1,3.497200832E-2,-3.817904799E-4
3.081521380E1,-1.137735620E-1,3.833176568E-2,2.672533505E-3
3.083467536E1,-1.246164143E-1,2.443459071E-2,1.901316643E-2
3.085413922E1,-1.543960720E-1,-1.527161949E-4,2.405280061E-2
3.087360068E1,-1.847866029E-1,-1.908952370E-2,1.336266659E-2
3.089306453E1,-1.820377111E-1,-2.458730713E-2,8.628465235E-3
3.091252599E1,-1.522580534E-1,-6.566796452E-3,1.061377581E-2
3.093198984E1,-1.175914705E-1,1.450803876E-2,1.870773360E-2
3.095145140E1,-8.445205539E-2,4.352411628E-2,2.359465137E-2
3.097091526E1,-5.528326333E-2,7.009673119E-2,2.664897591E-2
3.099037672E1,-5.513054505E-2,8.200860023E-2,3.046688065E-2
3.100984057E1,-7.696896046E-2,9.697478265E-2,2.038761228E-2
3.102930203E1,-8.826996386E-2,8.964440972E-2,1.275180187E-2
3.104876588E1,-8.811724186E-2,5.345066637E-2,1.382081583E-2
3.106822745E1,-9.178243577E-2,2.748891525E-2,1.580612548E-2
3.108769130E1,-9.819651395E-2,1.298087649E-2,1.580612548E-2
3.110715276E1,-1.006399691E-1,-1.557705179E-2,1.458439697E-2
3.112661661E1,-9.193515033E-2,-2.871064469E-2,1.519526169E-2
3.114607807E1,-7.391463965E-2,-3.711003438E-2,2.023489587E-2
3.116554193E1,-4.535670951E-2,-4.367683083E-2,2.130390890E-2
3.118500349E1,-1.252272818E-2,-5.024362728E-2,1.397353224E-2
3.120446734E1,5.039634649E-3,-6.261363626E-2,-6.872228696E-4
3.122392880E1,1.069013402E-2,-7.254019380E-2,-8.017600514E-3
3.124339265E1,2.535088919E-2,-7.315105945E-2,2.519817324E-3
3.126285411E1,4.917461425E-2,-5.940660089E-2,1.718057133E-2
3.128231807E1,8.429934084E-2,-6.215549260E-2,2.756527252E-2
3.130177953E1,1.156061590E-1,-7.819069177E-2,3.443750367E-2
3.132124338E1,1.301141977E-1,-9.117157012E-2,3.413207084E-2
3.134070484E1,1.221729591E-1,-8.628465235E-2,2.802342176E-2
3.136016870E1,9.972367436E-2,-6.780599058E-2,2.145662531E-2
3.137963026E1,8.200860023E-2,-4.031707719E-2,1.366809942E-2
3.139909411E1,8.842267841E-2,-4.886918236E-3,5.574141163E-3
3.141855557E1,1.174387559E-1,6.261364091E-3,9.850194678E-3
3.143801942E1,1.403461844E-1,1.374445739E-3,1.977674663E-2
3.145748099E1,1.331685185E-1,7.330377586E-3,2.237292193E-2
3.147694484E1,1.140789986E-1,2.382372692E-2,2.420551702E-2
3.149640630E1,1.012508348E-1,4.031707719E-2,1.779143699E-2
3.151587015E1,8.979712427E-2,5.390881747E-2,8.628465235E-3
3.153533161E1,7.773254067E-2,6.841685623E-2,-5.345066893E-4
3.155479557E1,7.605266571E-2,8.826996386E-2,-3.283398226E-3
3.157425703E1,8.582650125E-2,1.076649204E-1,-4.046979360E-3
3.159372088E1,9.758564830E-2,9.483675659E-2,-2.519817324E-3
3.161318234E1,9.285144508E-2,6.520981342E-2,1.145371469E-3
3.163264630E1,7.040216774E-2,6.001746282E-2,2.061668551E-3
3.165210776E1,3.787361458E-2,6.811141968E-2,1.145371469E-3
3.167157161E1,9.468403645E-3,8.613193035E-2,9.926552884E-4
3.169103307E1,-5.650499370E-3,9.330959618E-2,2.519817324E-3
3.171049703E1,4.581485991E-4,7.406735420E-2,8.628465235E-3
3.172995849E1,6.872228812E-3,5.940660089E-2,1.473711245E-2
3.174942234E1,9.468403645E-3,6.047561392E-2,1.702785492E-2
3.176888390E1,3.970621154E-3,5.681042373E-2,1.626427472E-2
3.178834776E1,-2.321286127E-2,6.185005978E-2,1.397353224E-2
3.180780922E1,-6.291907281E-2,5.925388262E-2,8.933897130E-3
3.182727307E1,-8.872810751E-2,3.848448023E-2,-1.908952487E-3
3.184673463E1,-7.391463965E-2,2.718348242E-2,-1.519526169E-2
3.186619849E1,-2.336557768E-2,1.328630932E-2,-1.290451828E-2
3.188565995E1,2.535088919E-2,6.719512399E-3,-7.406735327E-3
3.190512380E1,2.580903657E-2,2.046396956E-2,-6.032289471E-3
3.192458536E1,-1.450803876E-2,5.131264031E-2,-1.107192412E-2
3.194404922E1,-7.559451461E-2,8.536835015E-2,-1.611155830E-2
3.196351068E1,-1.339320987E-1,1.296560466E-1,-1.977674663E-2
3.198297463E1,-1.569922417E-1,1.656970680E-1,-1.550069358E-2
3.200243609E1,-1.493564397E-1,1.867718995E-1,-7.635809743E-5
3.202189995E1,-1.499672979E-1,1.965457499E-1,1.473711245E-2
3.204136151E1,-1.733328849E-1,1.956294477E-1,1.916588284E-2
3.206082536E1,-2.049451321E-1,1.980729103E-1,9.086613543E-3
3.208028682E1,-2.197586000E-1,2.147189677E-1,-4.199695308E-3
3.209975068E1,-2.109010667E-1,2.333503515E-1,-1.748600416E-2
3.211921224E1,-1.864664704E-1,2.313650399E-1,-2.970330045E-2
3.213867609E1,-1.565341055E-1,2.222020626E-1,-3.886627033E-2
3.215813755E1,-1.247691289E-1,2.165515572E-1,-4.176788032E-2
3.217760151E1,-9.422589093E-2,2.104429156E-1,-3.672824427E-2
3.219706297E1,-7.162389904E-2,2.063195854E-1,-2.878700197E-2
3.221652682E1,-6.078104675E-2,2.025016695E-1,-1.229365356E-2
3.223598838E1,-5.283980444E-2,1.844811589E-1,9.392046370E-3
3.225545224E1,-4.444041103E-2,1.548542231E-1,1.611155830E-2
3.227491370E1,-2.504545636E-2,1.374445707E-1,1.244636998E-2
3.229437765E1,6.566796452E-3,1.287397593E-1,1.137735695E-2
3.231383911E1,3.344484791E-2,1.064431891E-1,1.382081583E-2
3.233330297E1,3.283398226E-2,1.078176349E-1,1.733328775E-2
3.235276453E1,1.542433538E-2,1.130099818E-1,1.886045001E-2
3.237222838E1,-5.497782957E-3,9.636391699E-2,1.794415340E-2
3.239168984E1,-2.916879393E-2,5.894844979E-2,1.473711245E-2
3.241115380E1,-6.246092543E-2,1.267544460E-2,8.017600514E-3
3.243061526E1,-1.012508348E-1,-3.741546720E-2,-2.367100911E-3
3.245007911E1,-1.432477981E-1,-8.445205539E-2,-9.392046370E-3
3.246954068E1,-1.944077164E-1,-1.122464016E-1,-6.643154658E-3
3.248900453E1,-2.483165264E-1,-1.078176349E-1,-4.352411721E-3
3.250846599E1,-2.738201320E-1,-8.826996386E-2,2.367100911E-3
3.252792995E1,-2.368628234E-1,-7.620538026E-2,1.290451828E-2
3.254739140E1,-1.479819864E-1,-7.422006875E-2,7.864884101E-3
3.256685526E1,-4.825831577E-2,-8.246674389E-2,-3.436114406E-3
3.258631682E1,1.099556591E-2,-7.086031139E-2,-1.748600416E-2
3.260578068E1,1.970038936E-2,-2.825249545E-2,-3.260490671E-2
3.262524224E1,2.504545636E-2,1.496618707E-2,-2.603811212E-2
3.264470609E1,5.818486959E-2,6.658425927E-2,-8.399390499E-4
3.266416755E1,1.047633067E-1,1.345429718E-1,3.260490671E-2
3.268363151E1,1.240055487E-1,1.595884264E-1,4.879282415E-2
3.270309297E1,8.689551800E-2,1.111773923E-1,3.733910993E-2
3.272255682E1,3.451386094E-2,3.039052337E-2,1.198822167E-2
3.274201838E1,6.414080039E-3,-4.077522457E-2,-5.879573524E-3
3.276148224E1,-2.519817278E-2,-9.819651395E-2,-6.337722298E-3
3.278094380E1,-7.131846249E-2,-1.417206228E-1,1.298087649E-3
3.280040765E1,-9.651663154E-2,-1.666133702E-1,2.008217946E-2
3.281986911E1,-8.979712427E-2,-1.644753367E-1,4.176788032E-2
3.283933307E1,-6.902772188E-2,-1.394298822E-1,5.093085021E-2
3.285879453E1,-7.696896046E-2,-1.125518382E-1,4.298960790E-2
3.287825838E1,-1.339320987E-1,-7.360920310E-2,2.038761228E-2
3.289771995E1,-1.809686869E-1,-2.412915789E-2,6.490438245E-3
3.291718380E1,-1.658497900E-1,-6.108647794E-4,4.199695308E-3
3.293664536E1,-1.021671370E-1,-1.267544460E-2,9.544761851E-3
3.295610922E1,-6.322450191E-2,-3.283398226E-2,1.275180187E-2
3.297557078E1,-1.197294965E-1,-3.848448023E-2,3.817904799E-4
3.299503463E1,-2.223547846E-1,-5.115992576E-2,-1.488982886E-2
3.301449609E1,-2.590066791E-1,-6.780599058E-2,-1.702785492E-2
3.303396005E1,-1.783725172E-1,-7.681624591E-2,-1.382081583E-2
3.305342151E1,-4.382954910E-2,-8.979712427E-2,-8.170315996E-3
3.307288536E1,4.627300799E-2,-1.021671370E-1,-1.450803829E-3
3.309234692E1,5.238165334E-2,-1.291978955E-1,-3.130682046E-3
3.311181078E1,9.621120058E-3,-1.553123742E-1,-1.259908639E-2
3.313127234E1,-2.474002354E-2,-1.731801629E-1,-1.794415340E-2
3.315073620E1,-1.771507785E-2,-1.922696829E-1,-2.008217946E-2
3.317019776E1,3.543015569E-2,-2.011272311E-1,-1.794415340E-2
3.318966161E1,1.067486182E-1,-1.754709035E-1,-6.643154658E-3
3.320912307E1,1.550069451E-1,-1.215620935E-1,1.137735695E-2
3.322858703E1,1.565341055E-1,-7.803797722E-2,1.870773360E-2
3.324804849E1,1.153007299E-1,-4.459312931E-2,1.275180187E-2
3.326751245E1,5.971203372E-2,-1.282816008E-2,3.588830587E-3
3.328697390E1,1.389717404E-2,-2.290742937E-3,-4.046979360E-3
3.330643786E1,-1.267544460E-2,-1.527161920E-3,-6.795870606E-3
3.332589932E1,-1.511890348E-2,2.046396956E-2,-4.352411721E-3
3.334536318E1,3.054323897E-4,5.345066637E-2,2.977965865E-3
3.336482474E1,1.832594350E-2,7.055488229E-2,9.086613543E-3
3.338428859E1,1.252272818E-2,8.796452731E-2,7.254019380E-3
3.340375015E1,-4.734201822E-3,1.017089859E-1,2.672533505E-3
3.342321401E1,-8.857538924E-3,8.659008145E-2,1.756236190E-3
3.344267557E1,2.611446939E-2,4.245510325E-2,5.879573524E-3
3.346213943E1,1.043051630E-1,3.054323839E-3,3.894262947E-3
3.348160099E1,1.699731201E-1,-5.497782957E-3,-5.268708803E-3
3.350106484E1,1.942549944E-1,9.162971750E-3,-8.475748822E-3
3.352052640E1,1.965457499E-1,8.399390616E-3,-7.559451740E-3
3.353999026E1,1.948658675E-1,6.719512399E-3,-1.305723470E-2
3.355945182E1,1.721111536E-1,1.313359290E-2,-2.084576152E-2
3.357891568E1,1.308777779E-1,-3.512472380E-3,-2.802342176E-2
3.359837724E1,9.834922850E-2,-1.175914705E-2,-3.275762498E-2
3.361784109E1,9.285144508E-2,-6.872228812E-3,-2.298378758E-2
3.363730265E1,9.346231073E-2,-1.343902480E-2,-1.122464053E-2
3.365676651E1,7.819069177E-2,-4.321868345E-2,7.635809743E-5
3.367622807E1,2.107483521E-2,-6.291907281E-2,7.635809743E-5
3.369569193E1,-8.048143238E-2,-8.078686893E-2,-1.275180187E-2
3.371515349E1,-1.675296724E-1,-1.009454057E-1,-3.214675933E-2
3.373461734E1,-1.463021189E-1,-6.383536756E-2,-1.733328775E-2
3.375407890E1,-6.352993846E-2,6.398808211E-2,3.688096255E-2
3.377354276E1,1.542433538E-2,2.031125315E-2,5.795579776E-2
3.379300432E1,6.826414168E-2,-1.182023361E-1,2.267835476E-2
3.381246818E1,1.331685185E-1,-1.629481763E-1,-7.559451740E-3
3.383192974E1,2.235765159E-1,-7.712167501E-2,-1.641699113E-2
3.385139359E1,2.435823381E-1,3.573558852E-2,-1.603520010E-3
3.387085515E1,1.933387071E-1,2.794706449E-2,1.702785492E-2
3.389031901E1,1.220202371E-1,-2.504545636E-2,2.008217946E-2
3.390978057E1,7.559451461E-2,-3.955349326E-2,1.183550525E-2
3.392924442E1,5.513054505E-2,-4.856374860E-2,5.574141163E-3
3.394870599E1,2.779434808E-2,-6.154462695E-2,1.450803829E-3
3.396816984E1,-1.160643063E-2,-6.123919412E-2,-1.244636998E-2
3.398763140E1,-5.161807314E-2,-3.527744114E-2,-3.321577236E-2
3.400709526E1,-8.659008145E-2,-3.054323897E-4,-5.093085021E-2
3.402655682E1,-1.081230640E-1,1.206457894E-2,-5.734493211E-2
3.404602068E1,-1.098029464E-1,9.010255337E-3,-5.719221383E-2
3.406548224E1,-9.605848789E-2,6.108647794E-4,-4.619665071E-2
3.408494609E1,-7.559451461E-2,-1.572976820E-2,-3.382663801E-2
3.410440765E1,-5.864302069E-2,-5.024362728E-2,-3.229947388E-2
3.412387151E1,-5.757400393E-2,-6.032289565E-2,-3.443750367E-2
3.414333307E1,-7.406735420E-2,-6.001746282E-2,-3.581194952E-2
3.416279692E1,-9.346231073E-2,-7.131846249E-2,-3.962985426E-2
3.418225849E1,-1.024725661E-1,-8.032871783E-2,-3.978256881E-2
3.420172234E1,-9.483675659E-2,-8.078686893E-2,-3.382663801E-2
3.422118390E1,-7.513637096E-2,-7.254019380E-2,-2.695440874E-2
3.424064776E1,-4.886918142E-2,-5.085449293E-2,-2.145662531E-2
3.426010932E1,-2.290742844E-2,-2.855792828E-2,-1.320995111E-2
3.427957318E1,-6.108647794E-4,-1.237001177E-2,-6.643154658E-3
3.429903474E1,-1.069013379E-3,-8.704823442E-3,-6.948587019E-3
3.431849870E1,-2.275471389E-2,-2.657261863E-2,-1.626427472E-2
3.433796015E1,-4.688387364E-2,-2.443459071E-2,-2.267835476E-2
3.435742411E1,-5.406153202E-2,-1.404988952E-2,-2.237292193E-2
3.437688557E1,-3.756818548E-2,-1.756236330E-2,-2.130390890E-2
3.439634953E1,-1.664606482E-2,-2.809977904E-2,-2.054032870E-2
3.441581099E1,-1.191186346E-2,-2.886336111E-2,-1.824958436E-2
3.443527495E1,-2.641990222E-2,-2.519817278E-2,-1.366809942E-2
3.445473640E1,-3.817904741E-2,-5.803215317E-3,-1.259908639E-2
3.447420036E1,-2.474002354E-2,3.359756246E-2,-1.580612548E-2
3.449366182E1,8.704823442E-3,5.650499091E-2,-1.443168055E-2
3.451312578E1,3.665188700E-2,7.987056673E-2,-9.926552884E-4
3.453258734E1,5.054906011E-2,7.620538026E-2,8.781181648E-3
3.455205120E1,5.299251899E-2,5.467239767E-2,9.086613543E-3
3.457151276E1,4.978547990E-2,4.688387364E-2,5.726857111E-3
3.459097661E1,4.230238497E-2,3.390299529E-2,5.879573524E-3
3.461043818E1,3.619373962E-2,1.557705179E-2,4.046979360E-3
3.462990203E1,3.924806044E-2,5.955931731E-3,3.436114406E-3
3.464936359E1,5.314523727E-2,8.552107029E-3,6.337722298E-3
3.466882745E1,6.750056148E-2,1.634063199E-2,9.086613543E-3
3.468828901E1,6.948586553E-2,2.733619884E-2,6.337722298E-3
3.470775297E1,6.658425927E-2,2.855792828E-2,-2.290742996E-4
3.472721442E1,6.551524997E-2,1.771507785E-2,-5.268708803E-3
3.474667838E1,5.910116807E-2,-3.207040019E-3,-1.183550525E-2
3.476613984E1,4.749473557E-2,-2.855792828E-2,-2.008217946E-2
3.478560380E1,3.604102135E-2,-4.306596518E-2,-2.527453005E-2
3.480506526E1,2.657261863E-2,-4.993819445E-2,-2.771798894E-2
3.482452922E1,1.023198478E-2,-4.214967042E-2,-2.985601686E-2
3.484399078E1,-5.497782957E-3,-2.993237413E-2,-3.214675933E-2
3.486345463E1,-8.093958721E-3,-3.023780696E-2,-2.588539571E-2
3.488291620E1,-3.512472380E-3,-4.902189970E-2,-1.687514037E-2
3.490238005E1,-1.679878100E-3,-4.871646687E-2,-1.824958436E-2
3.492184161E1,-3.512472380E-3,-5.192350596E-2,-2.924515121E-2
3.494130547E1,-4.123337101E-3,-4.428769648E-2,-3.550651670E-2
3.496076703E1,-2.748891478E-3,-4.199695215E-2,-3.291033953E-2
3.498023099E1,-9.162971750E-3,-5.467239767E-2,-2.863428742E-2
3.499969245E1,-2.000582218E-2,-6.032289565E-2,-2.985601686E-2
3.501915640E1,-2.916879393E-2,-6.276635826E-2,-3.397935256E-2
3.503861786E1,-3.863719851E-2,-7.712167501E-2,-3.672824427E-2
3.505808182E1,-4.978547990E-2,-8.613193035E-2,-3.794997558E-2
3.507754338E1,-5.803215504E-2,-7.055488229E-2,-3.810269013E-2
3.509700724E1,-5.787943676E-2,-4.963276163E-2,-3.031416424E-2
3.511646880E1,-5.726857483E-2,-3.894263133E-2,-1.962403022E-2
3.513593265E1,-6.307178736E-2,-2.535088919E-2,-1.565340906E-2
3.515539422E1,-7.177661359E-2,-3.665188793E-3,-1.748600416E-2
3.517485818E1,-7.345648855E-2,1.756236330E-2,-1.458439697E-2
3.519431963E1,-6.597339362E-2,3.420842811E-2,-6.490438245E-3
3.521378359E1,-5.711585656E-2,4.184423760E-2,-9.926552884E-4
3.523324505E1,-5.085449293E-2,3.940077871E-2,8.399390499E-4
3.525270901E1,-4.581485689E-2,1.710421406E-2,1.603520010E-3
3.527217057E1,-3.970621154E-2,-3.817904973E-3,4.657844082E-3
3.529163443E1,-4.138609022E-2,-7.330377586E-3,1.183550525E-2
3.531109599E1,-4.184423760E-2,-1.679878123E-2,1.641699113E-2
3.533055984E1,-3.329212964E-2,-1.343902480E-2,1.366809942E-2
3.535002140E1,-1.817322709E-2,-1.389717404E-2,1.244636998E-2
3.536948536E1,-9.162971750E-3,-9.162971750E-3,1.672242396E-2
3.538894682E1,-6.108647678E-3,4.581485991E-4,2.298378758E-2
3.540841078E1,-1.985310577E-3,-3.207040019E-3,2.878700197E-2
3.542787224E1,-4.581485991E-4,-2.901607659E-3,3.275762498E-2
3.544733620E1,-4.581485875E-3,9.010255337E-3,3.016144782E-2
3.546679776E1,-7.788525894E-3,-2.901607659E-3,2.267835476E-2
3.548626161E1,-1.679878100E-3,-1.099556591E-2,1.931859925E-2
3.550572318E1,5.497782957E-3,2.290742937E-3,2.115119249E-2
3.552518703E1,1.191186346E-2,1.038470119E-2,2.542724647E-2
3.554464859E1,9.162971750E-3,9.010255337E-3,3.077231348E-2
3.556411255E1,2.290742937E-3,-3.054323897E-4,2.893971838E-2
3.558357411E1,-3.970621154E-3,-4.276053514E-3,2.542724647E-2
3.560303797E1,-4.428769462E-3,1.527161949E-4,2.512181364E-2
3.562249953E1,3.512472380E-3,1.007926930E-2,2.863428742E-2
3.564196338E1,1.466075517E-2,1.084284950E-2,3.061959706E-2
3.566142495E1,2.138026804E-2,1.237001177E-2,2.939786762E-2
3.568088890E1,1.588248461E-2,1.298087649E-2,2.344193682E-2
3.570035036E1,1.023198478E-2,1.007926930E-2,1.886045001E-2
3.571981432E1,7.177661173E-3,1.389717404E-2,2.054032870E-2
3.573927588E1,3.665188793E-3,1.252272818E-2,2.390008420E-2
3.575873974E1,1.832594397E-3,1.786779426E-2,1.855501719E-2
3.577820130E1,4.734201822E-3,1.237001177E-2,1.504254527E-2
3.579766515E1,6.108647678E-3,1.084284950E-2,1.641699113E-2
3.581712672E1,5.192350596E-3,2.428187430E-2,1.870773360E-2
3.583659068E1,4.276053514E-3,2.031125315E-2,1.931859925E-2
3.585605213E1,1.985310577E-3,1.038470119E-2,1.824958436E-2
3.587551609E1,-7.635809598E-4,1.374445762E-2,1.626427472E-2
3.589497765E1,3.207040019E-3,1.756236330E-2,1.519526169E-2
