"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.474096696E1,1.085145092E1,-1.355534077E0,-3.435495138E0
8.476042738E1,1.263350582E1,-6.233302951E-1,-3.537788391E0
8.477988780E1,1.300738430E1,8.135596663E-2,-3.387040377E0
8.479934832E1,1.127198887E1,-8.793623000E-2,-2.959323406E0
8.481880873E1,9.390632629E0,-5.282155871E-1,-3.086741209E0
8.483826915E1,7.939983845E0,-6.909275651E-1,-3.445066452E0
8.485772967E1,6.435496330E0,-6.646065116E-1,-3.316452265E0
8.487719009E1,5.139782906E0,-6.556333899E-1,-2.967100143E0
8.489665061E1,4.451846600E0,-5.389832854E-1,-2.545365095E0
8.491611102E1,4.136591911E0,-5.694918036E-1,-2.087139606E0
8.493557144E1,3.942773581E0,-6.681957245E-1,-1.673779488E0
8.495503196E1,4.123431683E0,-7.142575383E-1,-1.238883972E0
8.497449238E1,4.435096741E0,-4.498506486E-1,-9.302098155E-1
8.499395280E1,4.474578381E0,8.494520187E-2,-9.194421172E-1
8.501341332E1,4.398007870E0,5.072783828E-1,-1.389631748E0
8.503287373E1,4.528416634E0,7.244270444E-1,-1.952543259E0
8.505233425E1,5.003392220E0,3.152543902E-1,-2.483151674E0
8.507179467E1,6.403193474E0,-5.324030519E-1,-2.976671457E0
8.509125509E1,8.132007599E0,-9.798609018E-1,-3.193820000E0
8.511071561E1,9.498908043E0,-2.931207716E-1,-2.982653379E0
8.513017602E1,9.937990189E0,2.452643216E-2,-3.058625460E0
8.514963654E1,1.037587738E1,-4.797609448E-1,-3.223730326E0
8.516909696E1,9.878170013E0,-1.730010748E0,-4.034298897E0
8.518855738E1,1.105663490E1,-2.490330219E0,-4.788038254E0
8.520801790E1,1.229611778E1,-2.335394859E0,-4.560719967E0
8.522747832E1,1.197906876E1,-1.618146300E0,-4.565505505E0
8.524693884E1,1.103091240E1,-5.335994363E-1,-5.107480049E0
8.526639925E1,1.119242764E1,3.092723191E-1,-5.412564754E0
8.528585977E1,1.176730347E1,-5.210371017E-1,-4.874179840E0
8.530532019E1,1.174636650E1,-2.040479422E0,-4.461417675E0
8.532478071E1,1.148913765E1,-1.855035782E0,-4.871787071E0
8.534424113E1,1.178883934E1,-6.891329288E-1,-5.860620975E0
8.536370165E1,1.203709412E1,-5.024927258E-1,-6.380461693E0
8.538316207E1,1.146520996E1,-1.740180254E0,-7.389036179E0
8.540262259E1,1.153878880E1,-2.276770830E0,-7.974081516E0
8.542208300E1,1.177687454E1,-8.368897438E-1,-7.654041290E0
8.544154352E1,1.056730270E1,-5.617151260E-1,-6.773482800E0
8.546100394E1,9.923633575E0,-1.743769526E0,-6.145965099E0
8.548046436E1,1.069352436E1,-2.640479803E0,-6.472585201E0
8.549992488E1,1.212622738E1,-1.943570137E0,-8.174480438E0
8.551938530E1,1.249890900E1,-7.639086246E-1,-8.855237961E0
8.553884582E1,1.146221828E1,-1.448854089E0,-7.934599876E0
8.555830623E1,1.081555843E1,-2.205584288E0,-7.079165936E0
8.557776675E1,1.082094193E1,-2.102692842E0,-6.800402164E0
8.559722717E1,1.131505966E1,-1.283749342E0,-7.062416077E0
8.561668769E1,1.187258816E1,-8.075776696E-1,-7.029514790E0
8.563614811E1,1.190967655E1,-1.670788407E0,-6.989434719E0
8.565560863E1,1.169970608E1,-2.282154560E0,-6.578467846E0
8.567506904E1,1.174516964E1,-2.129014015E0,-6.245266914E0
8.569452957E1,1.186720371E1,-1.593619823E0,-6.465406895E0
8.571398998E1,1.187318611E1,-1.138983607E0,-6.748956203E0
8.573345050E1,1.194497108E1,-1.018146038E0,-6.741179466E0
8.575291092E1,1.210648632E1,-1.114457130E0,-6.668198586E0
8.577237134E1,1.196471119E1,-1.453041553E0,-6.433103561E0
8.579183186E1,1.129771233E1,-1.587039590E0,-5.976672649E0
8.581129227E1,1.038365364E1,-1.466202021E0,-5.212165833E0
8.583075280E1,9.952347755E0,-1.288534999E0,-4.499702930E0
8.585021321E1,9.781260490E0,-1.277169108E0,-4.019343853E0
8.586967373E1,9.668798447E0,-1.019940615E0,-3.654438496E0
8.588913415E1,9.618548393E0,-6.119644046E-1,-3.431307554E0
8.590859456E1,9.281759262E0,-2.799602449E-1,-3.159722328E0
8.592805509E1,8.850452423E0,-1.513460279E-1,-2.933002472E0
8.594751550E1,8.277970314E0,-3.074777126E-1,-2.764308453E0
8.596697602E1,7.593024254E0,-6.155536175E-1,-2.717050076E0
8.598643644E1,6.683752060E0,-7.645068169E-1,-2.606382132E0
8.600589686E1,5.613562107E0,-9.242277741E-1,-2.280958176E0
8.602535738E1,4.821537495E0,-1.100698471E0,-2.236092806E0
8.604481780E1,4.342973232E0,-1.110269666E0,-2.193620205E0
8.606427821E1,3.934996843E0,-7.148557901E-1,-2.266003132E0
8.608373873E1,3.612564087E0,-4.594219327E-1,-1.902892232E0
8.610319915E1,3.790230989E0,-5.742774159E-2,-2.528017044E0
8.612265956E1,4.055834293E0,-3.714857101E-1,-1.889731646E0
8.614212009E1,4.062414646E0,3.272185028E-1,-2.289931297E0
8.616158050E1,4.211966038E0,5.485545993E-1,-2.195414782E0
8.618104102E1,4.377668858E0,3.661018610E-1,-2.523829699E0
8.620050144E1,4.738387108E0,3.469592705E-2,-3.129812002E0
8.621996186E1,5.260022163E0,-4.845465720E-1,-3.917050600E0
8.623942238E1,6.307480335E0,-1.228714466E0,-4.643272400E0
8.625888280E1,8.062616348E0,-1.815554142E0,-5.099104881E0
8.627834321E1,1.090588760E1,-2.349751949E0,-4.899304390E0
8.629780373E1,1.457647705E1,-2.522035122E0,-4.890929699E0
8.631726415E1,1.721815300E1,-1.687538147E0,-4.167698860E0
8.633672467E1,1.452563000E1,-9.272187948E-1,-2.971885681E0
8.635618509E1,1.089093208E1,-7.950153351E-1,-2.169093609E0
8.637564550E1,7.618149281E0,-4.827519655E-1,-1.335195065E0
8.639510602E1,5.395814896E0,-1.680957973E-1,-8.781659007E-1
8.641456644E1,4.826921463E0,-1.710868180E-1,-8.057830334E-1
8.643402686E1,5.986842155E0,-3.684946895E-1,-8.368897438E-1
8.645348738E1,7.781459332E0,-5.581258535E-1,-1.044467092E0
8.647294780E1,9.687940598E0,-7.298108935E-1,-1.640878081E0
8.649240832E1,1.174995518E1,-7.280163169E-1,-2.576471806E0
8.651186873E1,1.265205002E1,-5.509474277E-1,-3.347558975E0
8.653132915E1,1.151067352E1,-5.150550604E-1,-3.489333630E0
8.655078967E1,1.011027431E1,-4.576273263E-1,-3.290729284E0
8.657025009E1,8.827122688E0,-1.818545163E-1,-2.551945448E0
8.658971061E1,7.829315662E0,-1.076770201E-1,-1.982453585E0
8.660917102E1,7.269395351E0,-4.354937077E-1,-1.813161373E0
8.662863144E1,6.970292568E0,-6.658028960E-1,-1.888535261E0
8.664809196E1,6.564708710E0,-7.615157962E-1,-2.139183521E0
8.666755238E1,6.124429703E0,-8.859425783E-1,-2.244467735E0
8.668701290E1,5.537590027E0,-6.993024349E-1,-2.115853310E0
8.670647332E1,5.053043365E0,-6.299105883E-1,-1.891526341E0
8.672593373E1,4.412963390E0,-5.485545993E-1,-1.722234130E0
8.674539425E1,3.922434568E0,-3.487538993E-1,-1.953141451E0
8.676485467E1,3.684946775E0,5.623133108E-2,-2.154736757E0
8.678431509E1,3.718446493E0,2.727817893E-1,-2.321038008E0
8.680377561E1,4.118047714E0,-7.776673418E-3,-2.653640270E0
8.682323602E1,4.831109047E0,-4.863412082E-1,-2.785843849E0
8.684269655E1,6.392425537E0,-8.021938205E-1,-2.944368362E0
8.686215696E1,8.546564102E0,-7.704889178E-1,-2.938984394E0
8.688161738E1,1.036510944E1,-6.269195080E-1,-2.675773859E0
8.690107790E1,1.120140076E1,-6.640082598E-1,-2.536990166E0
8.692053832E1,1.058644581E1,-8.853443861E-1,-2.870190859E0
8.693999884E1,9.460023880E0,-1.160519004E0,-3.109472990E0
8.695945925E1,8.264809608E0,-1.580459356E0,-3.632902861E0
8.697891977E1,8.173283577E0,-1.576870084E0,-3.906881094E0
8.699838019E1,8.712266922E0,-1.309472203E0,-4.249652863E0
8.701784061E1,9.521639824E0,-1.086341500E0,-4.440480709E0
8.703730113E1,9.486943245E0,-6.089733839E-1,-4.473979950E0
8.705676154E1,9.805787086E0,1.716850251E-1,-4.478765965E0
8.707622207E1,1.077428246E1,6.209374666E-1,-4.195814610E0
8.709568248E1,1.095912743E1,1.992024779E-1,-4.329812527E0
8.711514300E1,1.150528908E1,-1.254437327E0,-5.213960648E0
8.713460342E1,1.111884880E1,-2.413759947E0,-7.217949390E0
8.715406394E1,1.058584690E1,-2.645265341E0,-7.153343201E0
8.717352436E1,1.071984577E1,-1.962712765E0,-6.442675114E0
8.719298477E1,1.107278633E1,-9.080761671E-1,-7.146762848E0
8.721244530E1,1.099561787E1,6.580262631E-2,-8.853444099E0
8.723190571E1,1.041416264E1,-6.388836503E-1,-8.914461136E0
8.725136623E1,1.072762203E1,-1.938784599E0,-7.605587006E0
8.727082665E1,1.066839981E1,-1.588834286E0,-6.386443615E0
8.729028717E1,1.153340530E1,-4.761717021E-1,-6.240481377E0
8.730974759E1,1.197906876E1,-1.465603858E-1,-6.811768055E0
8.732920800E1,1.108534908E1,-1.441077471E0,-8.362317085E0
8.734866852E1,1.051346493E1,-2.881556749E0,-9.395418167E0
8.736812894E1,1.123190975E1,-2.028515339E0,-9.357730865E0
8.738758946E1,1.147717381E1,-7.710871100E-1,-8.658429146E0
8.740704988E1,1.117866898E1,-5.300102234E-1,-8.338987350E0
8.742651030E1,1.073958588E1,-1.382453322E0,-8.041678429E0
8.744597082E1,1.031904793E1,-2.098505497E0,-7.380661488E0
8.746543123E1,1.042253685E1,-1.993819475E0,-7.156334400E0
8.748489175E1,1.071506023E1,-1.813161373E0,-7.369295597E0
8.750435217E1,1.065583706E1,-1.615753531E0,-7.520043373E0
8.752381259E1,1.081854916E1,-1.244267821E0,-7.416553974E0
8.754327311E1,1.061216831E1,-1.198205948E0,-7.147361279E0
8.756273352E1,1.053380394E1,-1.329811215E0,-6.529414654E0
8.758219405E1,1.063250732E1,-1.286740422E0,-6.625127792E0
8.760165446E1,1.047458076E1,-1.051047325E0,-6.549753666E0
8.762111488E1,9.537193298E0,-7.124629617E-1,-6.008975983E0
8.764057540E1,9.872187614E0,-8.937192559E-1,-4.719842434E0
8.766003582E1,1.025862885E1,-1.071984529E0,-4.131806374E0
8.767949623E1,1.025264645E1,-9.302098155E-1,-4.154538155E0
8.769895675E1,1.015095139E1,-4.887340367E-1,-4.612763882E0
8.771841717E1,1.054696369E1,-1.178465188E-1,-5.120042324E0
8.773787769E1,1.111466122E1,-4.420739710E-1,-5.336592674E0
8.775733811E1,1.155553913E1,-1.222134113E0,-5.240880013E0
8.777679852E1,1.180140114E1,-1.804786444E0,-5.032704353E0
8.779625904E1,1.195274734E1,-1.858026743E0,-4.351946354E0
8.781571946E1,1.176790142E1,-1.395015597E0,-3.430709362E0
8.783517998E1,1.071864891E1,-1.262812138E0,-3.126222849E0
8.785464040E1,9.443872452E0,-1.640878081E0,-3.038286448E0
8.787410082E1,8.010572433E0,-1.428515077E0,-2.483151674E0
8.789356134E1,6.687939167E0,-6.867401004E-1,-1.850250125E0
8.791302175E1,5.533402443E0,-5.054838061E-1,-1.244267821E0
8.793248217E1,4.487140656E0,-9.655039310E-1,-1.265205026E0
8.795194269E1,3.109472990E0,-1.305882931E0,-1.015154958E0
8.797140311E1,2.239681959E0,-9.720842242E-1,-6.281159520E-1
8.799086363E1,2.410768747E0,-4.803591371E-1,-1.167697430E0
8.801032404E1,1.585245013E0,-5.515456200E-1,-1.396211982E0
8.802978446E1,2.406581402E0,-1.800599098E-1,-2.158325911E0
8.804924498E1,2.277369022E0,1.441675574E-1,-2.483151674E0
8.806870540E1,2.933002472E0,6.317051649E-1,-2.749353170E0
8.808816592E1,3.232105255E0,1.078564763E0,-3.184846878E0
8.810762634E1,3.634099483E0,1.170090318E0,-4.088735580E0
8.812708675E1,3.795614958E0,7.716853023E-1,-4.926821709E0
8.814654727E1,5.489135265E0,1.399801224E-1,-5.780461311E0
8.816600769E1,1.042074299E1,-5.784648657E-1,-6.751947403E0
8.818546811E1,2.068954086E1,-1.254437327E0,-7.514659405E0
8.820492863E1,2.550928307E1,-2.750549555E0,-6.633502483E0
8.822438905E1,1.794975853E1,-2.783450842E0,-4.940580368E0
8.824384956E1,1.189831066E1,-1.761715651E0,-2.467000246E0
8.826330998E1,6.115456581E0,-7.088736892E-1,-7.645068169E-1
8.828277050E1,2.336591244E0,-3.756731451E-1,-1.800599098E-1
8.830223092E1,6.951149702E-1,-2.177468538E-1,-2.111666054E-1
8.832169134E1,1.401595831E0,-1.393819153E-1,-6.556333899E-1
8.834115186E1,3.638885021E0,1.633101404E-1,-1.348355532E0
8.836061227E1,6.421139717E0,2.542374134E-1,-2.566900492E0
8.838007280E1,1.006361389E1,-8.554340899E-2,-4.445266247E0
8.839953321E1,1.299422359E1,-5.413761139E-1,-6.084349632E0
8.841899363E1,1.317428303E1,-1.500898004E0,-6.067001820E0
8.843845415E1,1.078804111E1,-2.357528448E0,-5.054239750E0
8.845791457E1,7.940581799E0,-1.926820397E0,-3.479164124E0
8.847737509E1,5.550152302E0,-1.356132269E0,-2.335394859E0
8.849683550E1,3.744169235E0,-1.237687469E0,-1.612762451E0
8.851629602E1,2.516651154E0,-1.019940615E0,-1.182054400E0
8.853575644E1,1.471585870E0,-3.625126183E-1,-6.071787477E-1
8.855521686E1,8.703892231E-1,6.717849374E-1,1.292124242E-1
8.857467738E1,1.171884894E0,1.424925923E0,1.818545163E-1
8.859413780E1,1.999203324E0,1.557129383E0,-8.685946465E-1
8.861359832E1,2.864208698E0,8.805587292E-1,-2.233101845E0
8.863305873E1,4.905286312E0,6.879365444E-2,-4.136591911E0
8.865251915E1,9.220742226E0,-6.400800347E-1,-5.958128452E0
8.867197967E1,1.444965744E1,-1.114457130E0,-6.736393929E0
8.869144009E1,1.617787361E1,-1.907677889E0,-6.333801746E0
8.871090061E1,1.366481209E1,-2.132004976E0,-5.298905849E0
8.873036102E1,1.043091202E1,-2.023729801E0,-4.370490551E0
8.874982154E1,7.736593723E0,-1.969292998E0,-3.644268990E0
8.876928196E1,6.322435856E0,-1.561915040E0,-2.605783939E0
8.878874248E1,6.775875568E0,-5.413761139E-1,-1.889731646E0
8.880820290E1,7.237092018E0,8.901300430E-1,-1.957927108E0
8.882766332E1,8.023732185E0,1.213161111E0,-3.055036306E0
8.884712384E1,9.604191780E0,7.615157962E-1,-4.475176334E0
8.886658425E1,1.170568848E1,-8.853443712E-2,-5.577071190E0
8.888604477E1,1.260897923E1,-1.680359721E0,-7.204190731E0
8.890550519E1,1.222074318E1,-3.209373474E0,-8.619544983E0
8.892496571E1,1.196172047E1,-1.788634896E0,-8.379665375E0
8.894442613E1,1.176191998E1,-1.896311939E-1,-6.151947021E0
8.896388665E1,1.017069244E1,-1.316052526E-1,-6.046662807E0
8.898334706E1,8.563912392E0,-1.023529887E0,-6.967301369E0
8.900280759E1,9.598808289E0,-1.702493310E0,-7.445267677E0
8.902226800E1,1.151725388E1,-1.307677627E0,-7.089933395E0
8.904172852E1,1.105603695E1,-2.257628202E0,-7.902894974E0
8.906118894E1,1.076650524E1,-1.590628862E0,-8.484351158E0
8.908064946E1,1.205743313E1,-3.774677813E-1,-8.642276764E0
8.910010988E1,1.246182060E1,-3.571287692E-1,-8.470592499E0
8.911957040E1,1.142453194E1,-1.963909149E0,-8.422137260E0
8.913903082E1,1.177268696E1,-2.611765862E0,-8.225327492E0
8.915849134E1,1.206879902E1,-1.587039590E0,-8.863015175E0
8.917795175E1,1.099681473E1,-4.965106845E-1,-9.049057007E0
8.919741217E1,1.062173939E1,-1.764706671E-1,-8.410173416E0
8.921687269E1,1.138983536E1,-1.302891970E0,-7.313064098E0
8.923633311E1,1.164467144E1,-2.106880426E0,-6.820142746E0
8.925579363E1,1.148973656E1,-1.853241086E0,-7.130611420E0
8.927525405E1,1.095314598E1,-1.134796143E0,-7.646862984E0
8.929471456E1,1.056909752E1,-6.598208547E-1,-7.511668682E0
8.931417498E1,1.040877819E1,-6.406782866E-1,-6.856035233E0
8.933363540E1,1.018923664E1,-7.495517135E-1,-6.403193474E0
8.935309592E1,1.019282627E1,-8.578268886E-1,-5.798407555E0
8.937255634E1,1.018624592E1,-8.727820516E-1,-5.645267010E0
8.939201686E1,1.056072235E1,-1.211964726E0,-5.557330608E0
8.941147727E1,1.072821999E1,-1.400997639E0,-5.743970871E0
8.943093769E1,1.086401272E1,-1.491924882E0,-5.722435474E0
8.945039821E1,1.083709335E1,-1.688734531E0,-5.751149178E0
8.946985863E1,1.051047325E1,-1.700698733E0,-5.792425632E0
8.948931915E1,1.009651470E1,-1.322632670E0,-5.678766251E0
8.950877957E1,9.574879646E0,-9.451649189E-1,-5.246263504E0
8.952823998E1,9.471389771E0,-9.062815905E-1,-4.407579422E0
8.954770050E1,9.309874535E0,-9.008977413E-1,-3.948755503E0
8.956716092E1,9.428318977E0,-8.572286963E-1,-3.574877024E0
8.958662144E1,9.528220177E0,-9.044869542E-1,-3.188436270E0
8.960608186E1,9.051449776E0,-1.027717352E0,-2.739183664E0
8.962554238E1,7.910073280E0,-8.961120844E-1,-2.163111687E0
8.964500280E1,6.782455921E0,-5.425725579E-1,-1.686341763E0
8.966446321E1,5.921039581E0,-3.774677813E-1,-1.538584948E0
8.968392373E1,5.185246468E0,-4.827519655E-1,-1.603191137E0
8.970338415E1,4.369294167E0,-5.431707501E-1,-1.820937991E0
8.972284456E1,3.412763357E0,-6.514459848E-1,-2.078166485E0
8.974230509E1,2.734398127E0,-5.694918036E-1,-2.358126640E0
8.976176550E1,2.276172638E0,-5.617151260E-1,-2.651845694E0
8.978122602E1,2.731407166E0,-3.571287692E-1,-2.080559254E0
8.980068644E1,3.007179976E0,4.241278172E-1,-2.255235434E0
8.982014686E1,3.659822226E0,6.436693072E-1,-2.185843468E0
8.983960738E1,4.003790379E0,5.461617708E-1,-2.539981127E0
8.985906780E1,4.131208420E0,3.684946895E-1,-2.993421078E0
8.987852832E1,4.653441906E0,-2.386840582E-1,-3.760320902E0
8.989798873E1,5.868995667E0,-8.602197170E-1,-5.173282623E0
8.991744915E1,9.017950058E0,-1.022333503E0,-6.449255466E0
8.993690967E1,1.511486244E1,-1.256231904E0,-7.548757076E0
8.995637009E1,1.981137466E1,-1.834696770E0,-6.284748554E0
8.997583061E1,1.836670876E1,-2.131406784E0,-5.509474277E0
8.999529102E1,1.419781303E1,-1.432702541E0,-3.466003656E0
9.001475155E1,9.502496719E0,-6.406782866E-1,-1.494915962E0
9.003421196E1,4.891527653E0,-3.840480447E-1,1.555334684E-2
9.005367238E1,2.272583246E0,-2.889333367E-1,3.397808075E-1
9.007313290E1,2.146960020E0,-1.854437590E-1,-3.936193287E-1
9.009259332E1,4.188635826E0,-6.699903309E-2,-1.706082582E0
9.011205384E1,6.476174355E0,1.357926875E-1,-2.855235577E0
9.013151425E1,8.412566185E0,-1.136590764E-1,-4.234099865E0
9.015097467E1,9.936794281E0,-7.692924738E-1,-5.227120876E0
9.017043519E1,1.050508976E1,-1.652842283E0,-5.572285652E0
9.018989561E1,9.560523033E0,-1.984846354E0,-5.319244862E0
9.020935613E1,7.688737392E0,-1.341775298E0,-4.471587181E0
9.022881654E1,5.849255085E0,-7.381857634E-1,-3.687937975E0
9.024827707E1,4.298706055E0,-7.022934556E-1,-3.036491871E0
9.026773748E1,2.976073265E0,-2.111666054E-1,-2.446661234E0
9.028719790E1,2.405983210E0,5.569294691E-1,-2.034497499E0
9.030665842E1,2.600399971E0,1.029511929E0,-1.767697692E0
9.032611884E1,2.797807932E0,8.895317912E-1,-1.940579176E0
9.034557936E1,3.086741209E0,7.627122402E-1,-2.510071039E0
9.036503977E1,4.031308174E0,7.836494446E-1,-2.879163742E0
9.038450019E1,6.522236347E0,6.299105883E-1,-3.284747362E0
9.040396071E1,1.016411209E1,-2.392822644E-3,-3.857828379E0
9.042342113E1,1.318026543E1,-1.245464206E0,-3.516252756E0
9.044288165E1,1.367438316E1,-2.886940479E0,-4.118047714E0
9.046234206E1,1.166680527E1,-3.652643681E0,-4.955535889E0
9.048180259E1,9.962516785E0,-2.913261652E0,-5.333003521E0
9.050126300E1,8.654241562E0,-1.997408748E0,-5.263013363E0
9.052072342E1,8.102695465E0,-1.333998680E0,-5.021338463E0
9.054018394E1,8.520243645E0,-7.896314859E-1,-4.609174728E0
9.055964436E1,9.069396019E0,-1.627119333E-1,-4.689334393E0
9.057910488E1,9.549755096E0,6.472585201E-1,-5.320441246E0
9.059856530E1,1.013420200E1,6.514459848E-1,-5.915655613E0
9.061802582E1,1.053799057E1,-6.861419082E-1,-6.507281303E0
9.063748623E1,1.038066292E1,-1.663609982E0,-7.234101295E0
9.065694675E1,9.967901230E0,-1.599601984E0,-7.683951855E0
9.067640717E1,9.575477600E0,-9.122636318E-1,-7.153343201E0
9.069586769E1,9.524630547E0,-6.305087805E-1,-5.848058701E0
9.071532811E1,9.504889488E0,-1.618744493E0,-5.307280540E0
9.073478863E1,9.701699257E0,-2.000399828E0,-6.321238995E0
9.075424905E1,1.037827015E1,-9.678967595E-1,-8.160123825E0
9.077370956E1,1.100339508E1,-5.850451589E-1,-8.768498421E0
9.079316998E1,1.105244732E1,-1.479362607E0,-8.142775536E0
9.081263050E1,1.115713406E1,-2.268994093E0,-8.272585869E0
9.083209102E1,1.162074280E1,-1.170688510E0,-8.784649849E0
9.085155144E1,1.155793190E1,-7.615157962E-1,-8.727820396E0
9.087101196E1,1.044227791E1,-1.339382529E0,-7.667201996E0
9.089047238E1,1.015334511E1,-1.424327731E0,-7.176074982E0
9.090993290E1,1.035254669E1,-1.503290772E0,-7.300501823E0
9.092939332E1,1.067498016E1,-1.223330617E0,-8.057231903E0
9.094885384E1,1.109432220E1,-1.179063320E0,-8.449654579E0
9.096831425E1,1.123908806E1,-1.427916884E0,-8.344968796E0
9.098777477E1,1.112722397E1,-1.263410330E0,-7.900502205E0
9.100723519E1,1.070548820E1,-1.062413216E0,-7.496115208E0
9.102669571E1,1.046919727E1,-9.523434043E-1,-7.131209850E0
9.104615613E1,1.049551868E1,-1.054038405E0,-7.052246571E0
9.106561665E1,1.051346493E1,-1.389033556E0,-6.963113785E0
9.108507707E1,1.053739262E1,-1.722832322E0,-6.729813576E0
9.110453759E1,1.048176003E1,-1.577468276E0,-6.515058041E0
9.112399800E1,1.036331463E1,-1.347757339E0,-6.526423931E0
9.114345842E1,1.057926750E1,-1.357926846E0,-6.568298340E0
9.116291894E1,1.079880905E1,-1.669592023E0,-6.491129398E0
9.118237936E1,1.086042404E1,-1.805384636E0,-6.066403389E0
9.120183988E1,1.056969547E1,-1.321436286E0,-5.456831932E0
9.122130030E1,9.888937950E0,-5.497509837E-1,-4.657031059E0
9.124076082E1,9.287142754E0,-3.822534084E-1,-4.009772778E0
9.126022123E1,8.990432739E0,-7.232306600E-1,-3.765704632E0
9.127968175E1,8.856434822E0,-9.696913958E-1,-3.574278831E0
9.129914217E1,8.645268440E0,-8.141579032E-1,-3.224926710E0
9.131860259E1,8.060821533E0,-6.514459848E-1,-2.795415163E0
9.133806311E1,7.227520943E0,-6.496513486E-1,-2.394019127E0
9.135752352E1,6.264409542E0,-6.221339107E-1,-2.373081923E0
9.137698404E1,5.500501156E0,-5.946164131E-1,-2.362912416E0
9.139644446E1,4.880161762E0,-7.531409264E-1,-2.336591244E0
9.141590488E1,4.446462631E0,-9.068797827E-1,-2.212164640E0
9.143536540E1,4.121038914E0,-8.165507317E-1,-1.929213285E0
9.145482582E1,3.860221148E0,-4.552344978E-1,-1.775474429E0
9.147428634E1,3.924229145E0,5.563312769E-2,-1.667797327E0
9.149374675E1,3.953541279E0,-8.614161611E-2,-1.797009826E0
9.151320717E1,4.257429600E0,6.520441920E-2,-1.847857237E0
9.153266769E1,4.787439823E0,2.147558331E-1,-2.062014818E0
9.155212811E1,5.282155991E0,1.226321608E-1,-2.335993052E0
9.157158863E1,5.664409637E0,5.802594870E-2,-2.691925526E0
9.159104904E1,6.141179085E0,1.489532143E-1,-3.534198999E0
9.161050956E1,7.175477028E0,-1.022931710E-1,-5.012963295E0
9.162996998E1,9.636494637E0,-1.288534999E0,-6.249454498E0
9.164943040E1,1.356251907E1,-2.192423820E0,-6.267998695E0
9.166889092E1,1.624487305E1,-2.029711723E0,-5.199005604E0
9.168835134E1,1.545404530E1,-1.326820135E0,-4.535595417E0
9.170781186E1,1.266879940E1,-7.250252366E-1,-3.168695450E0
9.172727227E1,9.723833084E0,-6.460621208E-2,-1.507478237E0
9.174673269E1,6.413362980E0,-9.571290761E-2,-6.628118753E-1
9.176619321E1,4.206582069E0,-5.407779217E-1,-4.139583111E-1
9.178565363E1,4.119244099E0,-7.848458290E-1,-6.364908218E-1
9.180511415E1,6.018547058E0,-6.831508875E-1,-1.363310695E0
9.182457456E1,8.149953842E0,-6.604190469E-1,-2.149353027E0
9.184403509E1,1.004327488E1,-8.733802438E-1,-2.886940479E0
9.186349550E1,1.096929741E1,-1.009771109E0,-3.443271875E0
9.188295592E1,1.117747307E1,-1.080359459E0,-3.718446493E0
9.190241644E1,1.057866859E1,-8.446664214E-1,-3.638286829E0
9.192187686E1,9.410971642E0,-4.348955154E-1,-3.399602890E0
9.194133738E1,8.468797684E0,-1.232303679E-1,-3.332005501E0
9.196079780E1,7.557730198E0,-1.537388563E-1,-3.249453068E0
9.198025832E1,6.772884369E0,-5.120640397E-1,-3.069393158E0
9.199971873E1,6.438487530E0,-6.646065116E-1,-3.143570662E0
9.201917915E1,6.603592396E0,-5.617151260E-1,-3.192025423E0
9.203863967E1,6.878767014E0,-4.205385745E-1,-3.025724173E0
9.205810009E1,6.946363926E0,-4.695914388E-1,-2.552543640E0
9.207756061E1,6.921837807E0,-8.775677085E-1,-2.423331022E0
9.209702102E1,7.123433113E0,-1.198804140E0,-2.824128866E0
9.211648144E1,7.352545738E0,-9.714859724E-1,-3.364906788E0
9.213594196E1,6.943373203E0,-6.562315822E-1,-3.695116282E0
9.215540238E1,6.138786316E0,-4.283152521E-1,-3.896113396E0
9.217486290E1,5.561518192E0,-9.690931439E-2,-3.638286829E0
9.219432332E1,5.324628353E0,4.546363056E-1,-3.018545866E0
9.221378384E1,5.311468124E0,8.171489239E-1,-2.124826431E0
9.223324425E1,5.395814896E0,5.252245665E-1,-1.551147223E0
9.225270467E1,5.084149837E0,9.631111473E-2,-1.584048629E0
9.227216519E1,5.107480049E0,-1.902294010E-1,-2.231307030E0
9.229162561E1,5.864808083E0,-6.203392744E-1,-3.256631613E0
9.231108613E1,7.511070251E0,-1.231705427E0,-4.424927235E0
9.233054654E1,9.467203140E0,-1.956132531E0,-5.067399979E0
9.235000706E1,1.145264721E1,-2.705085993E0,-5.970690727E0
9.236946748E1,1.265264797E1,-2.788236618E0,-5.910272121E0
9.238892790E1,1.243968678E1,-2.111665964E0,-5.200201988E0
9.240838842E1,1.108953667E1,-1.564906001E0,-4.461417675E0
9.242784884E1,9.829715729E0,-1.009172916E0,-4.436891556E0
9.244730936E1,8.435297966E0,-2.512463629E-1,-5.605785370E0
9.246676977E1,7.076773167E0,5.132604837E-1,-6.681358814E0
9.248623030E1,6.479763508E0,5.922235847E-1,-6.996015072E0
9.250569071E1,7.312466145E0,-5.760720372E-1,-6.464210510E0
9.252515123E1,9.272188187E0,-1.483550072E0,-5.300700188E0
9.254461165E1,1.098126125E1,-1.189831018E0,-4.828117847E0
9.256407217E1,1.160459137E1,-8.823533654E-1,-5.733202934E0
9.258353259E1,1.219382381E1,-1.244866014E0,-7.369295597E0
